locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDNKGJJD_03337	CDS	1521	katA_2	1.11.1.6	COG0753	Catalase
JDNKGJJD_03338	CDS	831	cpo_2	1.11.1.10		Non-heme chloroperoxidase
JDNKGJJD_03339	CDS	894				hypothetical protein
JDNKGJJD_03340	CDS	1446	calB_5	1.2.1.68		Coniferyl aldehyde dehydrogenase
JDNKGJJD_03341	CDS	987		1.3.1.103		2-haloacrylate reductase
JDNKGJJD_03342	CDS	366	actP_3		COG4147	Cation/acetate symporter ActP
JDNKGJJD_03343	CDS	441	smvA_2			Methyl viologen resistance protein SmvA
JDNKGJJD_03344	CDS	579				hypothetical protein
JDNKGJJD_03345	CDS	1260				hypothetical protein
JDNKGJJD_03346	CDS	855				hypothetical protein
JDNKGJJD_03347	CDS	1392				hypothetical protein
JDNKGJJD_03348	CDS	1569	fadI	2.3.1.16		3-ketoacyl-CoA thiolase
JDNKGJJD_03349	CDS	513				hypothetical protein
JDNKGJJD_03350	CDS	894	yahB			putative HTH-type transcriptional regulator YahB
JDNKGJJD_03351	CDS	990	tal	2.2.1.2	COG0176	Transaldolase
JDNKGJJD_03352	CDS	651	leuE_2		COG1280	Leucine efflux protein
JDNKGJJD_03353	CDS	474	lrp_6		COG1522	Leucine-responsive regulatory protein
JDNKGJJD_03354	CDS	1173	ydcO		COG3135	Inner membrane protein YdcO
JDNKGJJD_03355	CDS	720				hypothetical protein
JDNKGJJD_03356	CDS	1449	mgtA	7.2.2.14	COG0474	Magnesium-transporting ATPase, P-type 1
JDNKGJJD_03357	CDS	2679	clpV1		COG0542	Protein ClpV1
JDNKGJJD_03358	CDS	1095				hypothetical protein
JDNKGJJD_03359	CDS	1365				hypothetical protein
JDNKGJJD_03360	CDS	807				hypothetical protein
JDNKGJJD_03361	CDS	603				hypothetical protein
JDNKGJJD_03362	CDS	954				hypothetical protein
JDNKGJJD_03363	CDS	852	gltC_2			HTH-type transcriptional regulator GltC
JDNKGJJD_03364	CDS	669				hypothetical protein
JDNKGJJD_03365	CDS	483	guaD_1	3.5.4.3	COG0590	Guanine deaminase
JDNKGJJD_03366	CDS	1179	nimT		COG2807	2-nitroimidazole transporter
JDNKGJJD_03367	CDS	1158				hypothetical protein
JDNKGJJD_03368	CDS	459				hypothetical protein
JDNKGJJD_03369	CDS	570	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
JDNKGJJD_03370	CDS	1014				hypothetical protein
JDNKGJJD_03371	CDS	1659				hypothetical protein
JDNKGJJD_03372	CDS	501				hypothetical protein
JDNKGJJD_03373	CDS	1626				hypothetical protein
JDNKGJJD_03374	CDS	327				hypothetical protein
JDNKGJJD_03375	CDS	510			COG3039	IS5 family transposase ISAba12
JDNKGJJD_03376	CDS	510			COG3039	IS5 family transposase ISAba12
JDNKGJJD_03377	CDS	327				hypothetical protein
JDNKGJJD_03378	CDS	1626				hypothetical protein
JDNKGJJD_03379	CDS	501				hypothetical protein
JDNKGJJD_03380	CDS	1659				hypothetical protein
JDNKGJJD_03381	CDS	1014				hypothetical protein
JDNKGJJD_03382	CDS	564	dsbC_2		COG1651	putative thiol:disulfide interchange protein DsbC
JDNKGJJD_03383	CDS	252				hypothetical protein
JDNKGJJD_03384	CDS	528	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
JDNKGJJD_03385	CDS	150				hypothetical protein
JDNKGJJD_03386	CDS	1326	guaD_2	3.5.4.3	COG0402	Guanine deaminase
JDNKGJJD_03387	CDS	1056	ndmA	1.14.13.178		Methylxanthine N1-demethylase NdmA
JDNKGJJD_03388	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
JDNKGJJD_03389	CDS	366				hypothetical protein
JDNKGJJD_03390	CDS	957	alx		COG0861	Putative membrane-bound redox modulator Alx
JDNKGJJD_03391	CDS	597	ybjG	3.6.1.27	COG0671	Putative undecaprenyl-diphosphatase YbjG
JDNKGJJD_03392	CDS	1251				hypothetical protein
JDNKGJJD_03393	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
JDNKGJJD_03394	CDS	366				hypothetical protein
JDNKGJJD_03395	CDS	513	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JDNKGJJD_03396	CDS	1122	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
JDNKGJJD_03397	CDS	594				hypothetical protein
JDNKGJJD_03398	CDS	309				hypothetical protein
JDNKGJJD_03399	CDS	1332				hypothetical protein
JDNKGJJD_03400	CDS	441				hypothetical protein
JDNKGJJD_03401	CDS	645				hypothetical protein
JDNKGJJD_03402	CDS	969	surE_2	3.1.3.5		5'/3'-nucleotidase SurE
JDNKGJJD_03403	CDS	1164				hypothetical protein
JDNKGJJD_03404	CDS	1329	bepC			Outer membrane efflux protein BepC
JDNKGJJD_03405	CDS	1587				hypothetical protein
JDNKGJJD_03406	CDS	822				hypothetical protein
JDNKGJJD_03407	CDS	1548	emrB_2			Colistin resistance protein EmrB
JDNKGJJD_03408	CDS	393	emrA_3			Colistin resistance protein EmrA
JDNKGJJD_03409	CDS	390	emrA_4			Colistin resistance protein EmrA
JDNKGJJD_03410	CDS	507	hfq			RNA-binding protein Hfq
JDNKGJJD_03411	CDS	945	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
JDNKGJJD_03412	CDS	1953	mutL			DNA mismatch repair protein MutL
JDNKGJJD_03413	CDS	456				hypothetical protein
JDNKGJJD_03414	CDS	909				hypothetical protein
JDNKGJJD_03415	CDS	309				hypothetical protein
JDNKGJJD_03416	CDS	444				hypothetical protein
JDNKGJJD_03417	CDS	705	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
JDNKGJJD_03418	CDS	219				hypothetical protein
JDNKGJJD_03419	CDS	453				hypothetical protein
JDNKGJJD_03420	CDS	921	metR			HTH-type transcriptional regulator MetR
JDNKGJJD_03421	CDS	468				hypothetical protein
JDNKGJJD_03422	CDS	1272				hypothetical protein
JDNKGJJD_03423	CDS	537				hypothetical protein
JDNKGJJD_03424	CDS	1047				hypothetical protein
JDNKGJJD_03425	CDS	363				hypothetical protein
JDNKGJJD_03426	CDS	300	fbp_2	5.2.1.8	COG0545	FK506-binding protein
JDNKGJJD_03427	CDS	531	yaeQ		COG4681	putative protein YaeQ
JDNKGJJD_03428	CDS	1263	dctA_2		COG1301	Aerobic C4-dicarboxylate transport protein
JDNKGJJD_03429	CDS	999	yeiR	3.6.-.-	COG0523	Zinc-binding GTPase YeiR
JDNKGJJD_03430	CDS	201				hypothetical protein
JDNKGJJD_03431	CDS	516				hypothetical protein
JDNKGJJD_03432	CDS	615				hypothetical protein
JDNKGJJD_03433	CDS	2067	betT2		COG1292	Osmo-dependent choline transporter BetT2
JDNKGJJD_03434	CDS	1623	betT1		COG1292	Osmo-independent choline transporter BetT1
JDNKGJJD_03435	CDS	624	betI_3		COG1309	HTH-type transcriptional regulator BetI
JDNKGJJD_03436	CDS	1473	betB_2	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
JDNKGJJD_03437	CDS	1239	namA_3	1.6.99.1		NADPH dehydrogenase
JDNKGJJD_03438	CDS	1068				hypothetical protein
JDNKGJJD_03439	CDS	576	yyaP		COG0262	putative protein YyaP
JDNKGJJD_03440	CDS	417	hmrR_3			HTH-type transcriptional regulator HmrR
JDNKGJJD_03441	CDS	693				hypothetical protein
JDNKGJJD_03442	CDS	273		1.6.-.-	COG1252	NADH dehydrogenase-like protein
JDNKGJJD_03443	CDS	507		1.6.-.-	COG1252	NADH dehydrogenase-like protein
JDNKGJJD_03444	CDS	909		1.6.-.-		NADH dehydrogenase-like protein
JDNKGJJD_03445	CDS	549	iscR_2			HTH-type transcriptional regulator IscR
JDNKGJJD_03446	CDS	1020			COG2220	putative protein
JDNKGJJD_03447	CDS	570				hypothetical protein
JDNKGJJD_03448	CDS	429				hypothetical protein
JDNKGJJD_03449	CDS	300				hypothetical protein
JDNKGJJD_03450	CDS	549				hypothetical protein
JDNKGJJD_03451	CDS	864	aqdA1	3.5.1.-		putative N-octanoylanthranilate hydrolase AqdA1
JDNKGJJD_03452	CDS	285				hypothetical protein
JDNKGJJD_03453	CDS	1452				hypothetical protein
JDNKGJJD_03454	CDS	849	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
JDNKGJJD_03455	CDS	273				hypothetical protein
JDNKGJJD_03456	CDS	687	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
JDNKGJJD_03457	CDS	822	ybiV	3.1.3.23	COG0561	Sugar phosphatase YbiV
JDNKGJJD_03458	CDS	399				hypothetical protein
JDNKGJJD_03459	CDS	1935	copA			Copper resistance protein A
JDNKGJJD_03460	CDS	756				hypothetical protein
JDNKGJJD_03461	CDS	996				hypothetical protein
JDNKGJJD_03462	CDS	321	gdx			Guanidinium exporter
JDNKGJJD_03463	CDS	480	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
JDNKGJJD_03464	CDS	1221	argJ			Arginine biosynthesis bifunctional protein ArgJ
JDNKGJJD_03465	CDS	1065	nadA	2.5.1.72	COG0379	Quinolinate synthase A
JDNKGJJD_03466	tRNA	77				tRNA-Pro(tgg)
JDNKGJJD_03467	tRNA	77				tRNA-Arg(tct)
JDNKGJJD_03468	tRNA	76				tRNA-His(gtg)
JDNKGJJD_03469	tRNA	77				tRNA-Pro(tgg)
JDNKGJJD_03470	CDS	1143	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
JDNKGJJD_03471	CDS	930	gloB	3.1.2.6		Hydroxyacylglutathione hydrolase
JDNKGJJD_03472	CDS	375	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
JDNKGJJD_03473	CDS	1635	groL		COG0459	60 kDa chaperonin
JDNKGJJD_03474	CDS	291	groS		COG0234	10 kDa chaperonin
JDNKGJJD_03475	CDS	759	cpdA_4	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JDNKGJJD_03476	CDS	939	yegS	2.7.1.-		lipid kinase YegS
JDNKGJJD_03477	CDS	1833	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
JDNKGJJD_03478	CDS	1518	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
JDNKGJJD_03479	CDS	1353	glpK	2.7.1.30	COG0554	Glycerol kinase
JDNKGJJD_03480	CDS	1293				Tn3 family transposase TnXax1
JDNKGJJD_03481	CDS	375				hypothetical protein
JDNKGJJD_03482	CDS	906				hypothetical protein
JDNKGJJD_03483	CDS	918				hypothetical protein
JDNKGJJD_03484	CDS	1941	dnaK		COG0443	Chaperone protein DnaK
JDNKGJJD_03485	CDS	555	grpE		COG0576	Protein GrpE
JDNKGJJD_03486	CDS	894	dmlR_17			HTH-type transcriptional regulator DmlR
JDNKGJJD_03487	CDS	867				hypothetical protein
JDNKGJJD_03488	CDS	231				hypothetical protein
JDNKGJJD_03489	CDS	327				hypothetical protein
JDNKGJJD_03490	CDS	1071	nlhH_2	3.1.1.1	COG0657	Carboxylesterase NlhH
JDNKGJJD_03491	CDS	558	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
JDNKGJJD_03492	CDS	288				hypothetical protein
JDNKGJJD_03493	CDS	273	minE			Cell division topological specificity factor
JDNKGJJD_03494	CDS	837	minD		COG2894	Septum site-determining protein MinD
JDNKGJJD_03495	CDS	723	minC		COG0850	Septum site-determining protein MinC
JDNKGJJD_03496	CDS	1047				hypothetical protein
JDNKGJJD_03497	CDS	927	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
JDNKGJJD_03498	CDS	654	yiaD		COG2885	putative lipoprotein YiaD
JDNKGJJD_03499	CDS	93				hypothetical protein
JDNKGJJD_03500	CDS	2040	rep_2	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
JDNKGJJD_03501	CDS	453	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
JDNKGJJD_03502	CDS	1419	algC_3	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
JDNKGJJD_03503	CDS	909	argB	2.7.2.8	COG0548	Acetylglutamate kinase
JDNKGJJD_03504	CDS	783				hypothetical protein
JDNKGJJD_03505	CDS	783	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
JDNKGJJD_03506	CDS	1146	mmgC_11	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
JDNKGJJD_03507	CDS	945				hypothetical protein
JDNKGJJD_03508	CDS	1110	pheA			Bifunctional chorismate mutase/prephenate dehydratase
JDNKGJJD_03509	CDS	2271	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
JDNKGJJD_03510	CDS	384				hypothetical protein
JDNKGJJD_03511	CDS	1461	pepD	3.4.13.18	COG2195	Cytosol non-specific dipeptidase
JDNKGJJD_03512	CDS	1047	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
JDNKGJJD_03513	CDS	459				hypothetical protein
JDNKGJJD_03514	CDS	651				hypothetical protein
JDNKGJJD_03515	CDS	1269	rtcB_2	6.5.1.-	COG1690	RNA-splicing ligase RtcB
JDNKGJJD_03516	CDS	729				hypothetical protein
JDNKGJJD_03517	CDS	330				hypothetical protein
JDNKGJJD_03518	CDS	513				hypothetical protein
JDNKGJJD_03519	CDS	510				hypothetical protein
JDNKGJJD_03520	CDS	630				hypothetical protein
JDNKGJJD_03521	CDS	180				hypothetical protein
JDNKGJJD_03522	CDS	573				hypothetical protein
JDNKGJJD_03523	CDS	258				hypothetical protein
JDNKGJJD_03524	CDS	1281				hypothetical protein
JDNKGJJD_03525	CDS	1104				TelA-like protein
JDNKGJJD_03526	CDS	270				hypothetical protein
JDNKGJJD_03527	CDS	234				hypothetical protein
JDNKGJJD_03528	CDS	1230				hypothetical protein
JDNKGJJD_03529	CDS	1257	noc			Nucleoid occlusion protein
JDNKGJJD_03530	CDS	774	soj_2	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
JDNKGJJD_03531	CDS	777				hypothetical protein
JDNKGJJD_03532	CDS	498				hypothetical protein
JDNKGJJD_03533	CDS	933				hypothetical protein
JDNKGJJD_03534	CDS	696	fabR_2		COG1309	HTH-type transcriptional repressor FabR
JDNKGJJD_03535	CDS	1071		1.-.-.-	COG1018	NADPH oxidoreductase
JDNKGJJD_03536	CDS	1095	desA3_2	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
JDNKGJJD_03537	CDS	465				hypothetical protein
JDNKGJJD_03538	CDS	633				hypothetical protein
JDNKGJJD_03539	CDS	702				hypothetical protein
JDNKGJJD_03540	CDS	1374	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
JDNKGJJD_03541	CDS	1533	ddc	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
JDNKGJJD_03542	CDS	1431	styD	1.2.1.39		Phenylacetaldehyde dehydrogenase
JDNKGJJD_03543	CDS	486	lrp_7		COG1522	Leucine-responsive regulatory protein
JDNKGJJD_03544	CDS	651	exaE			Transcriptional activator protein ExaE
JDNKGJJD_03545	CDS	768				hypothetical protein
JDNKGJJD_03546	CDS	3498	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
JDNKGJJD_03547	CDS	333	yjcH_1		COG3162	Inner membrane protein YjcH
JDNKGJJD_03548	CDS	1716	actP_4		COG4147	Cation/acetate symporter ActP
JDNKGJJD_03549	CDS	693				hypothetical protein
JDNKGJJD_03550	CDS	1968			COG1292	Glycine betaine transporter
JDNKGJJD_03551	CDS	900				hypothetical protein
JDNKGJJD_03552	CDS	246				hypothetical protein
JDNKGJJD_03553	CDS	1734	aprA	1.8.99.2		Adenylylsulfate reductase subunit alpha
JDNKGJJD_03554	CDS	744	nagR_3		COG2188	HTH-type transcriptional repressor NagR
JDNKGJJD_03555	CDS	1350	srpC		COG2059	putative chromate transport protein
JDNKGJJD_03556	CDS	609	azoR1_1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
JDNKGJJD_03557	CDS	396	hxlR_1		COG1733	HTH-type transcriptional activator HxlR
JDNKGJJD_03558	CDS	855	rhaS_9			HTH-type transcriptional activator RhaS
JDNKGJJD_03559	CDS	918				hypothetical protein
JDNKGJJD_03560	CDS	1005				hypothetical protein
JDNKGJJD_03561	CDS	792				hypothetical protein
JDNKGJJD_03562	CDS	1656				hypothetical protein
JDNKGJJD_03563	CDS	408	blh_2	3.-.-.-	COG0491	Beta-lactamase hydrolase-like protein
JDNKGJJD_03564	CDS	222	rpmE2		COG0254	50S ribosomal protein L31 type B
JDNKGJJD_03565	CDS	333				hypothetical protein
JDNKGJJD_03566	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
JDNKGJJD_03567	CDS	411				hypothetical protein
JDNKGJJD_03568	CDS	1206	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
JDNKGJJD_03569	CDS	633	trmB_2	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
JDNKGJJD_03570	CDS	195	yacG			DNA gyrase inhibitor YacG
JDNKGJJD_03571	CDS	645	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
JDNKGJJD_03572	CDS	1017	hemH	4.99.1.1	COG0276	Ferrochelatase
JDNKGJJD_03573	CDS	1005				hypothetical protein
JDNKGJJD_03574	CDS	867	murI	5.1.1.3		Glutamate racemase
JDNKGJJD_03575	CDS	612				hypothetical protein
JDNKGJJD_03576	CDS	1713		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
JDNKGJJD_03577	CDS	285				hypothetical protein
JDNKGJJD_03578	CDS	531				hypothetical protein
JDNKGJJD_03579	tRNA	90				tRNA-Ser(tga)
JDNKGJJD_03580	CDS	495	greB_1		COG0782	Transcription elongation factor GreB
JDNKGJJD_03581	CDS	1113	mltF_1	4.2.2.-		Membrane-bound lytic murein transglycosylase F
JDNKGJJD_03582	CDS	384				hypothetical protein
JDNKGJJD_03583	CDS	906	ttcA_1	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
JDNKGJJD_03584	CDS	906	ttcA_2	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
JDNKGJJD_03585	CDS	384				hypothetical protein
JDNKGJJD_03586	CDS	1113	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
JDNKGJJD_03587	CDS	495	greB_2		COG0782	Transcription elongation factor GreB
JDNKGJJD_03588	tRNA	90				tRNA-Ser(tga)
JDNKGJJD_03589	CDS	531				hypothetical protein
JDNKGJJD_03590	CDS	1479				hypothetical protein
JDNKGJJD_03591	CDS	144				hypothetical protein
JDNKGJJD_03592	CDS	1305	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
JDNKGJJD_03593	CDS	963	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
JDNKGJJD_03594	CDS	1830	ilvD	4.2.1.9	COG0129	Dihydroxy-acid dehydratase
JDNKGJJD_03595	CDS	1290				hypothetical protein
JDNKGJJD_03596	CDS	732				hypothetical protein
JDNKGJJD_03597	CDS	891	cysL		COG0583	HTH-type transcriptional regulator CysL
JDNKGJJD_03598	CDS	1173	rutG		COG2233	Putative pyrimidine permease RutG
JDNKGJJD_03599	CDS	759				hypothetical protein
JDNKGJJD_03600	CDS	1392	hsrA			putative transport protein HsrA
JDNKGJJD_03601	CDS	624				hypothetical protein
JDNKGJJD_03602	CDS	1593				hypothetical protein
JDNKGJJD_03603	CDS	468				hypothetical protein
JDNKGJJD_03604	CDS	645				hypothetical protein
JDNKGJJD_03605	CDS	1320	naiP_2			Putative niacin/nicotinamide transporter NaiP
JDNKGJJD_03606	CDS	2220	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
JDNKGJJD_03607	CDS	1215	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
JDNKGJJD_03608	CDS	1128	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
JDNKGJJD_03609	CDS	846	ephA	3.3.2.10		Epoxide hydrolase A
JDNKGJJD_03610	CDS	336	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
JDNKGJJD_03611	CDS	1005				hypothetical protein
JDNKGJJD_03612	CDS	1008				hypothetical protein
JDNKGJJD_03613	CDS	1005				hypothetical protein
JDNKGJJD_03614	CDS	1932	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
JDNKGJJD_03615	CDS	1317	ttuB_4			Putative tartrate transporter
JDNKGJJD_03616	CDS	939	yngG	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
JDNKGJJD_03617	CDS	1194	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
JDNKGJJD_03618	CDS	927	gltC_3			HTH-type transcriptional regulator GltC
JDNKGJJD_03619	CDS	696				hypothetical protein
JDNKGJJD_03620	CDS	888	rhaR			HTH-type transcriptional activator RhaR
JDNKGJJD_03621	CDS	627				hypothetical protein
JDNKGJJD_03622	CDS	603				hypothetical protein
JDNKGJJD_03623	CDS	270				hypothetical protein
JDNKGJJD_03624	CDS	759				hypothetical protein
JDNKGJJD_03625	CDS	897	yjiE_1			HTH-type transcriptional regulator YjiE
JDNKGJJD_03626	CDS	897	pcpR_3			PCP degradation transcriptional activation protein
JDNKGJJD_03627	CDS	1173	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JDNKGJJD_03628	CDS	1410	atoE		COG2031	Putative short-chain fatty acid transporter
JDNKGJJD_03629	CDS	642	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
JDNKGJJD_03630	CDS	705	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
JDNKGJJD_03631	CDS	882	gltC_4			HTH-type transcriptional regulator GltC
JDNKGJJD_03632	CDS	390				hypothetical protein
JDNKGJJD_03633	CDS	828				hypothetical protein
JDNKGJJD_03634	CDS	402				hypothetical protein
JDNKGJJD_03635	CDS	615				hypothetical protein
JDNKGJJD_03636	CDS	315				hypothetical protein
JDNKGJJD_03637	CDS	498				hypothetical protein
JDNKGJJD_03638	CDS	285				hypothetical protein
JDNKGJJD_03639	CDS	333				hypothetical protein
JDNKGJJD_03640	CDS	195				hypothetical protein
JDNKGJJD_03641	CDS	330				hypothetical protein
JDNKGJJD_03642	CDS	471				hypothetical protein
JDNKGJJD_03643	CDS	2160	traD			Coupling protein TraD
JDNKGJJD_03644	CDS	3276	recD2_2	3.6.4.12		ATP-dependent RecD-like DNA helicase
JDNKGJJD_03645	CDS	426				hypothetical protein
JDNKGJJD_03646	CDS	327				hypothetical protein
JDNKGJJD_03647	CDS	195				hypothetical protein
JDNKGJJD_03648	CDS	219				hypothetical protein
JDNKGJJD_03649	CDS	588	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
JDNKGJJD_03650	CDS	216				hypothetical protein
JDNKGJJD_03651	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
JDNKGJJD_03652	CDS	3858				hypothetical protein
JDNKGJJD_03653	CDS	1107		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
JDNKGJJD_03654	CDS	1263				hypothetical protein
JDNKGJJD_03655	CDS	1359	pcaK_5		COG0477	4-hydroxybenzoate transporter PcaK
JDNKGJJD_03656	CDS	276				hypothetical protein
JDNKGJJD_03657	CDS	510				hypothetical protein
JDNKGJJD_03658	CDS	369				hypothetical protein
JDNKGJJD_03659	CDS	1293	umuC_3		COG0389	Protein UmuC
JDNKGJJD_03660	CDS	366				hypothetical protein
JDNKGJJD_03661	CDS	1404				hypothetical protein
JDNKGJJD_03662	CDS	678				hypothetical protein
JDNKGJJD_03663	CDS	717				hypothetical protein
JDNKGJJD_03664	CDS	687	yhhW_2	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
JDNKGJJD_03665	CDS	969	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
JDNKGJJD_03666	CDS	261				hypothetical protein
JDNKGJJD_03667	CDS	723	dsbC_3		COG1651	putative thiol:disulfide interchange protein DsbC
JDNKGJJD_03668	CDS	1317				hypothetical protein
JDNKGJJD_03669	CDS	723				hypothetical protein
JDNKGJJD_03670	CDS	579				hypothetical protein
JDNKGJJD_03671	CDS	294				hypothetical protein
JDNKGJJD_03672	CDS	354				hypothetical protein
JDNKGJJD_03673	CDS	237				hypothetical protein
JDNKGJJD_03674	CDS	627				hypothetical protein
JDNKGJJD_03675	CDS	336				hypothetical protein
JDNKGJJD_03676	CDS	264				hypothetical protein
JDNKGJJD_03677	CDS	639				hypothetical protein
JDNKGJJD_03678	CDS	660				hypothetical protein
JDNKGJJD_03679	CDS	198				hypothetical protein
JDNKGJJD_03680	CDS	168				hypothetical protein
JDNKGJJD_03681	CDS	450				hypothetical protein
JDNKGJJD_03682	CDS	279				hypothetical protein
JDNKGJJD_03683	CDS	162				hypothetical protein
JDNKGJJD_03684	CDS	366				hypothetical protein
JDNKGJJD_03685	CDS	1164				hypothetical protein
JDNKGJJD_03686	CDS	249				hypothetical protein
JDNKGJJD_03687	CDS	177				hypothetical protein
JDNKGJJD_03688	CDS	1110	frmA_2	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
JDNKGJJD_03689	CDS	1017	mrkD_1			Fimbria adhesin protein
JDNKGJJD_03690	CDS	2559	htrE_1		COG3188	Outer membrane usher protein HtrE
JDNKGJJD_03691	CDS	735	yadV_1			putative fimbrial chaperone YadV
JDNKGJJD_03692	CDS	534	smf-1_1		COG3539	Major fimbrial subunit SMF-1
JDNKGJJD_03693	CDS	291				hypothetical protein
JDNKGJJD_03694	CDS	180				hypothetical protein
JDNKGJJD_03695	CDS	852	hdfR_4			HTH-type transcriptional regulator HdfR
JDNKGJJD_03696	CDS	930				hypothetical protein
JDNKGJJD_03697	CDS	465				hypothetical protein
JDNKGJJD_03698	CDS	1416				hypothetical protein
JDNKGJJD_03699	CDS	438				hypothetical protein
JDNKGJJD_03700	CDS	900	allS			HTH-type transcriptional activator AllS
JDNKGJJD_03701	CDS	99				hypothetical protein
JDNKGJJD_03702	CDS	1233				hypothetical protein
JDNKGJJD_03703	tRNA	77				tRNA-Met(cat)
JDNKGJJD_03704	CDS	864				hypothetical protein
JDNKGJJD_03705	CDS	159				hypothetical protein
JDNKGJJD_03706	CDS	375				hypothetical protein
JDNKGJJD_03707	CDS	1062				hypothetical protein
JDNKGJJD_03708	CDS	918	dmlR_18			HTH-type transcriptional regulator DmlR
JDNKGJJD_03709	CDS	573	azoR1_2	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
JDNKGJJD_03710	CDS	420	yqjF_2		COG2259	Inner membrane protein YqjF
JDNKGJJD_03711	CDS	612	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
JDNKGJJD_03712	CDS	990	qorA	1.6.5.5	COG0604	Quinone oxidoreductase 1
JDNKGJJD_03713	CDS	351	ytcD		COG1733	putative HTH-type transcriptional regulator YtcD
JDNKGJJD_03714	CDS	2400	sldA	1.1.99.22		Glycerol dehydrogenase large subunit
JDNKGJJD_03715	CDS	747				hypothetical protein
JDNKGJJD_03716	CDS	111	tufB_2		COG0050	Elongation factor Tu 2
JDNKGJJD_03717	CDS	882				hypothetical protein
JDNKGJJD_03718	CDS	876				hypothetical protein
