locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNBELFNB_03171	CDS	1371	accC	6.3.4.14	COG0439	Biotin carboxylase
GNBELFNB_03172	CDS	420	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GNBELFNB_03173	CDS	456	aroQ	4.2.1.10		3-dehydroquinate dehydratase
GNBELFNB_03174	CDS	1329	umuC_2		COG0389	Protein UmuC
GNBELFNB_03175	CDS	1011				hypothetical protein
GNBELFNB_03176	CDS	591	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
GNBELFNB_03177	CDS	813	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
GNBELFNB_03178	CDS	1071	mltG	4.2.2.-		Endolytic murein transglycosylase
GNBELFNB_03179	CDS	600	tmk	2.7.4.9	COG0125	Thymidylate kinase
GNBELFNB_03180	CDS	417				hypothetical protein
GNBELFNB_03181	CDS	1650	nadB	1.4.3.16	COG0029	L-aspartate oxidase
GNBELFNB_03182	CDS	1377	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
GNBELFNB_03183	CDS	453				hypothetical protein
GNBELFNB_03184	CDS	1818	lepA	3.6.5.-	COG0481	Elongation factor 4
GNBELFNB_03185	CDS	828	lepB	3.4.21.89	COG0681	Signal peptidase I
GNBELFNB_03186	CDS	375				hypothetical protein
GNBELFNB_03187	CDS	693	rnc	3.1.26.3	COG0571	Ribonuclease 3
GNBELFNB_03188	CDS	1029	era		COG1159	GTPase Era
GNBELFNB_03189	CDS	201				hypothetical protein
GNBELFNB_03190	CDS	714	recO		COG1381	DNA repair protein RecO
GNBELFNB_03191	CDS	726	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
GNBELFNB_03192	CDS	1578	hutU_1	4.2.1.49	COG2987	Urocanate hydratase
GNBELFNB_03193	CDS	1539	hutH_1	4.3.1.3	COG2986	Histidine ammonia-lyase
GNBELFNB_03194	CDS	1413	proY_1		COG1113	Proline-specific permease ProY
GNBELFNB_03195	CDS	1206	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
GNBELFNB_03196	CDS	954	hutG_1	3.5.3.8	COG0010	Formimidoylglutamase
GNBELFNB_03197	CDS	954	hutG_2	3.5.3.8	COG0010	Formimidoylglutamase
GNBELFNB_03198	CDS	1206	hutI_2	3.5.2.7	COG1228	Imidazolonepropionase
GNBELFNB_03199	CDS	1413	proY_2		COG1113	Proline-specific permease ProY
GNBELFNB_03200	CDS	1539	hutH_2	4.3.1.3	COG2986	Histidine ammonia-lyase
GNBELFNB_03201	CDS	1578	hutU_2	4.2.1.49	COG2987	Urocanate hydratase
GNBELFNB_03202	CDS	126				hypothetical protein
GNBELFNB_03203	CDS	318			COG0327	GTP cyclohydrolase 1 type 2 
GNBELFNB_03204	CDS	801	paaF_4	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
GNBELFNB_03205	CDS	633				Bifunctional NMN adenylyltransferase/Nudix hydrolase
GNBELFNB_03206	CDS	570				hypothetical protein
GNBELFNB_03207	CDS	462	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
GNBELFNB_03208	CDS	687				hypothetical protein
GNBELFNB_03209	CDS	417				hypothetical protein
GNBELFNB_03210	CDS	672	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
GNBELFNB_03211	CDS	711	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
GNBELFNB_03212	CDS	822	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
GNBELFNB_03213	CDS	750				hypothetical protein
GNBELFNB_03214	CDS	924	ssuR			HTH-type transcriptional regulator SsuR
GNBELFNB_03215	CDS	1062	cysA_2	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
GNBELFNB_03216	CDS	885	cysW		COG4208	Sulfate transport system permease protein CysW
GNBELFNB_03217	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
GNBELFNB_03218	CDS	609				hypothetical protein
GNBELFNB_03219	CDS	1008	sbp_2		COG1613	Sulfate-binding protein
GNBELFNB_03220	CDS	1302	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
GNBELFNB_03221	CDS	810				hypothetical protein
GNBELFNB_03222	CDS	621				hypothetical protein
GNBELFNB_03223	CDS	1578	emrY			putative multidrug resistance protein EmrY
GNBELFNB_03224	CDS	1089	emrA_2			Colistin resistance protein EmrA
GNBELFNB_03225	CDS	957	bauA_2	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
GNBELFNB_03226	CDS	390				hypothetical protein
GNBELFNB_03227	CDS	333				hypothetical protein
GNBELFNB_03228	CDS	90				hypothetical protein
GNBELFNB_03229	CDS	480				hypothetical protein
GNBELFNB_03230	CDS	4803				hypothetical protein
GNBELFNB_03231	CDS	540				hypothetical protein
GNBELFNB_03232	CDS	96				hypothetical protein
GNBELFNB_03233	CDS	2229	plcN_2	3.1.4.3	COG3511	Non-hemolytic phospholipase C
GNBELFNB_03234	CDS	435				hypothetical protein
GNBELFNB_03235	CDS	1158	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
GNBELFNB_03236	CDS	1245	pgl	3.1.1.31		6-phosphogluconolactonase
GNBELFNB_03237	CDS	504		3.1.3.48		Putative low molecular weight protein-tyrosine-phosphatase
GNBELFNB_03238	CDS	1035	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
GNBELFNB_03239	CDS	1131				hypothetical protein
GNBELFNB_03240	CDS	1029	menH_4	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
GNBELFNB_03241	CDS	1674				hypothetical protein
GNBELFNB_03242	CDS	1338				hypothetical protein
GNBELFNB_03243	CDS	618	rhtB_5		COG1280	Homoserine/homoserine lactone efflux protein
GNBELFNB_03244	CDS	546				hypothetical protein
GNBELFNB_03245	CDS	390				hypothetical protein
GNBELFNB_03246	CDS	126				hypothetical protein
GNBELFNB_03247	CDS	672	prtR_1		COG2932	HTH-type transcriptional regulator PrtR
GNBELFNB_03248	CDS	234				hypothetical protein
GNBELFNB_03249	tRNA	77				tRNA-Met(cat)
GNBELFNB_03250	CDS	1263	xseA_1	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
GNBELFNB_03251	CDS	195				hypothetical protein
GNBELFNB_03252	CDS	225				hypothetical protein
GNBELFNB_03253	CDS	594				hypothetical protein
GNBELFNB_03254	CDS	594				hypothetical protein
GNBELFNB_03255	CDS	225				hypothetical protein
GNBELFNB_03256	CDS	195				hypothetical protein
GNBELFNB_03257	CDS	1263	xseA_2	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
GNBELFNB_03258	tRNA	77				tRNA-Met(cat)
GNBELFNB_03259	CDS	234				hypothetical protein
GNBELFNB_03260	CDS	672	prtR_2		COG2932	HTH-type transcriptional regulator PrtR
GNBELFNB_03261	CDS	126				hypothetical protein
GNBELFNB_03262	CDS	390				hypothetical protein
GNBELFNB_03263	CDS	546				hypothetical protein
GNBELFNB_03264	CDS	618	rhtB_6		COG1280	Homoserine/homoserine lactone efflux protein
GNBELFNB_03265	CDS	288				hypothetical protein
GNBELFNB_03266	CDS	273	minE			Cell division topological specificity factor
GNBELFNB_03267	CDS	837	minD		COG2894	Septum site-determining protein MinD
GNBELFNB_03268	CDS	723	minC		COG0850	Septum site-determining protein MinC
GNBELFNB_03269	CDS	1047				hypothetical protein
GNBELFNB_03270	CDS	927	yihG	2.3.-.-	COG0204	putative acyltransferase YihG
GNBELFNB_03271	CDS	654	yiaD		COG2885	putative lipoprotein YiaD
GNBELFNB_03272	CDS	120				hypothetical protein
GNBELFNB_03273	CDS	2040	rep_2	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
GNBELFNB_03274	CDS	453	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
GNBELFNB_03275	CDS	1419	algC_1	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GNBELFNB_03276	CDS	909	argB	2.7.2.8	COG0548	Acetylglutamate kinase
GNBELFNB_03277	CDS	783				hypothetical protein
GNBELFNB_03278	CDS	831	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
GNBELFNB_03279	CDS	2430	quiA	1.1.5.8	COG4993	Quinate/shikimate dehydrogenase (quinone)
GNBELFNB_03280	CDS	1320	oprB_2		COG3659	Porin B
GNBELFNB_03281	CDS	1452	quiC	4.2.1.118		3-dehydroshikimate dehydratase
GNBELFNB_03282	CDS	834	quiB	4.2.1.10	COG0710	Catabolic 3-dehydroquinate dehydratase
GNBELFNB_03283	CDS	630	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
GNBELFNB_03284	CDS	726	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
GNBELFNB_03285	CDS	414				hypothetical protein
GNBELFNB_03286	CDS	1356	pcaK_3		COG0477	4-hydroxybenzoate transporter PcaK
GNBELFNB_03287	CDS	786	catD_3	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
GNBELFNB_03288	CDS	1356	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
GNBELFNB_03289	CDS	324	pcaF_3	2.3.1.174	COG0183	Beta-ketoadipyl-CoA thiolase
GNBELFNB_03290	CDS	1080		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
GNBELFNB_03291	CDS	132				hypothetical protein
GNBELFNB_03292	CDS	1020				putative HTH-type transcriptional regulator
GNBELFNB_03293	CDS	1143	zapE		COG1485	Cell division protein ZapE
GNBELFNB_03294	CDS	2166	glcB	2.3.3.9	COG2225	Malate synthase G
GNBELFNB_03295	CDS	450				hypothetical protein
GNBELFNB_03296	CDS	414	exbD_4		COG0848	Biopolymer transport protein ExbD
GNBELFNB_03297	CDS	423	exbD_5		COG0848	Biopolymer transport protein ExbD
GNBELFNB_03298	CDS	879	tolQ_5			Tol-Pal system protein TolQ
GNBELFNB_03299	CDS	717				hypothetical protein
GNBELFNB_03300	CDS	2673	btuB_2			Vitamin B12 transporter BtuB
GNBELFNB_03301	CDS	93				hypothetical protein
GNBELFNB_03302	CDS	969	ssuA_1			Putative aliphatic sulfonates-binding protein
GNBELFNB_03303	CDS	984	ssuA_2			Putative aliphatic sulfonates-binding protein
GNBELFNB_03304	CDS	1176	ssuD	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
GNBELFNB_03305	CDS	798	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GNBELFNB_03306	CDS	801	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GNBELFNB_03307	CDS	621	rutR		COG1309	HTH-type transcriptional regulator RutR
GNBELFNB_03308	CDS	567	mtnN_2	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
GNBELFNB_03309	CDS	1134				hypothetical protein
GNBELFNB_03310	CDS	1002	ribF		COG0196	Bifunctional riboflavin kinase/FMN adenylyltransferase
GNBELFNB_03311	CDS	2838	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
GNBELFNB_03312	CDS	531	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
GNBELFNB_03313	CDS	1173	ybjJ_2			Inner membrane protein YbjJ
GNBELFNB_03314	CDS	1653	betA_3	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
GNBELFNB_03315	CDS	858				hypothetical protein
GNBELFNB_03316	CDS	690	clcD_1	3.1.1.45		Carboxymethylenebutenolidase
GNBELFNB_03317	CDS	1032	cytR_1		COG1609	HTH-type transcriptional repressor CytR
GNBELFNB_03318	CDS	666	yohK_1		COG1346	Inner membrane protein YohK
GNBELFNB_03319	CDS	330				hypothetical protein
GNBELFNB_03320	CDS	330				hypothetical protein
GNBELFNB_03321	CDS	666	yohK_2		COG1346	Inner membrane protein YohK
GNBELFNB_03322	CDS	1032	cytR_2		COG1609	HTH-type transcriptional repressor CytR
GNBELFNB_03323	CDS	690	clcD_2	3.1.1.45		Carboxymethylenebutenolidase
GNBELFNB_03324	CDS	858				hypothetical protein
GNBELFNB_03325	CDS	654	pcaJ_2	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
GNBELFNB_03326	CDS	672	pcaI_2	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
GNBELFNB_03327	CDS	921	catA_1	1.13.11.1		Catechol 1,2-dioxygenase
GNBELFNB_03328	CDS	291	catC_1	5.3.3.4	COG4829	Muconolactone Delta-isomerase
GNBELFNB_03329	CDS	1107	catB_1	5.5.1.1	COG4948	Muconate cycloisomerase 1
GNBELFNB_03330	CDS	915	catM_1			HTH-type transcriptional regulator CatM
GNBELFNB_03331	CDS	96				hypothetical protein
GNBELFNB_03332	CDS	915	catM_2			HTH-type transcriptional regulator CatM
GNBELFNB_03333	CDS	1107	catB_2	5.5.1.1	COG4948	Muconate cycloisomerase 1
GNBELFNB_03334	CDS	291	catC_2	5.3.3.4	COG4829	Muconolactone Delta-isomerase
GNBELFNB_03335	CDS	921	catA_2	1.13.11.1		Catechol 1,2-dioxygenase
GNBELFNB_03336	CDS	672	pcaI_3	2.8.3.6	COG1788	3-oxoadipate CoA-transferase subunit A
GNBELFNB_03337	CDS	654	pcaJ_3	2.8.3.6	COG2057	3-oxoadipate CoA-transferase subunit B
GNBELFNB_03338	CDS	3462	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
GNBELFNB_03339	CDS	435				hypothetical protein
GNBELFNB_03340	CDS	1470				hypothetical protein
GNBELFNB_03341	CDS	339	fdx_2		COG0633	2Fe-2S ferredoxin
GNBELFNB_03342	CDS	1860	hscA		COG0443	Chaperone protein HscA
GNBELFNB_03343	CDS	519	hscB		COG1076	Co-chaperone protein HscB 
GNBELFNB_03344	CDS	321	iscA		COG0316	Iron-binding protein IscA
GNBELFNB_03345	CDS	387	iscU		COG0822	Iron-sulfur cluster assembly scaffold protein IscU
GNBELFNB_03346	CDS	1218	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
GNBELFNB_03347	CDS	474	iscR_2		COG1959	HTH-type transcriptional regulator IscR
GNBELFNB_03348	CDS	648				hypothetical protein
GNBELFNB_03349	CDS	468				hypothetical protein
GNBELFNB_03350	CDS	414				hypothetical protein
GNBELFNB_03351	CDS	432				hypothetical protein
GNBELFNB_03352	CDS	867		3.-.-.-		putative metallo-hydrolase
GNBELFNB_03353	CDS	813	pcaU		COG1414	Pca operon regulatory protein
GNBELFNB_03354	CDS	921	pcpR_3			PCP degradation transcriptional activation protein
GNBELFNB_03355	CDS	1245	bbsG	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
GNBELFNB_03356	CDS	1122				hypothetical protein
GNBELFNB_03357	CDS	699				hypothetical protein
GNBELFNB_03358	CDS	744		1.-.-.-	COG1028	putative oxidoreductase
GNBELFNB_03359	CDS	1257	nicP_3			Porin-like protein NicP
GNBELFNB_03360	CDS	1350	nanT_2			Sialic acid transporter NanT
GNBELFNB_03361	CDS	525				hypothetical protein
GNBELFNB_03362	CDS	204				hypothetical protein
GNBELFNB_03363	CDS	243				hypothetical protein
GNBELFNB_03364	CDS	444				hypothetical protein
GNBELFNB_03365	CDS	324				hypothetical protein
GNBELFNB_03366	CDS	1122				hypothetical protein
GNBELFNB_03367	CDS	1077				hypothetical protein
GNBELFNB_03368	CDS	210				hypothetical protein
GNBELFNB_03369	CDS	381				hypothetical protein
GNBELFNB_03370	CDS	225				hypothetical protein
GNBELFNB_03371	CDS	483				hypothetical protein
GNBELFNB_03372	CDS	216				hypothetical protein
GNBELFNB_03373	CDS	1281		2.7.2.4	COG0527	Aspartate kinase
GNBELFNB_03374	CDS	255	csrA			Translational regulator CsrA
GNBELFNB_03375	CDS	567	rnhB	3.1.26.4	COG0164	Ribonuclease HII
GNBELFNB_03376	CDS	390				hypothetical protein
GNBELFNB_03377	CDS	558	yceJ_2		COG3038	Cytochrome b561 
GNBELFNB_03378	CDS	999		3.5.4.2	COG1816	Adenine deaminase
GNBELFNB_03379	CDS	1320	adeP		COG2252	Adenine permease AdeP
GNBELFNB_03380	CDS	315				hypothetical protein
GNBELFNB_03381	CDS	204				hypothetical protein
GNBELFNB_03382	CDS	1167	rcsC_8	2.7.13.3		Sensor histidine kinase RcsC
GNBELFNB_03383	CDS	2751	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
GNBELFNB_03384	CDS	927	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
GNBELFNB_03385	CDS	891				hypothetical protein
GNBELFNB_03386	CDS	1029				hypothetical protein
GNBELFNB_03387	CDS	756				hypothetical protein
GNBELFNB_03388	CDS	768				hypothetical protein
GNBELFNB_03389	CDS	1035				hypothetical protein
GNBELFNB_03390	CDS	891				hypothetical protein
GNBELFNB_03391	CDS	348				hypothetical protein
GNBELFNB_03392	CDS	510				hypothetical protein
GNBELFNB_03393	CDS	966				hypothetical protein
GNBELFNB_03394	CDS	162				hypothetical protein
GNBELFNB_03395	CDS	519				hypothetical protein
GNBELFNB_03396	CDS	894				hypothetical protein
GNBELFNB_03397	CDS	525				hypothetical protein
GNBELFNB_03398	CDS	459				hypothetical protein
GNBELFNB_03399	CDS	312				hypothetical protein
GNBELFNB_03400	CDS	516				hypothetical protein
GNBELFNB_03401	CDS	918				hypothetical protein
GNBELFNB_03402	CDS	984				hypothetical protein
GNBELFNB_03403	CDS	354				hypothetical protein
GNBELFNB_03404	CDS	219				hypothetical protein
GNBELFNB_03405	CDS	399				hypothetical protein
GNBELFNB_03406	CDS	369				hypothetical protein
GNBELFNB_03407	CDS	411				hypothetical protein
GNBELFNB_03408	CDS	369				hypothetical protein
GNBELFNB_03409	CDS	294				hypothetical protein
GNBELFNB_03410	CDS	1446	pmfR			Transcriptional activator PmfR
GNBELFNB_03411	CDS	1389	puuB_3	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
GNBELFNB_03412	CDS	351				hypothetical protein
GNBELFNB_03413	CDS	1497	bauC_2	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
GNBELFNB_03414	CDS	1404	gabP_2		COG1113	GABA permease
GNBELFNB_03415	tRNA	76				tRNA-Thr(tgt)
GNBELFNB_03416	CDS	1248	ynfM			Inner membrane transport protein YnfM
GNBELFNB_03417	CDS	921	hcaR_3			Hca operon transcriptional activator HcaR
GNBELFNB_03418	CDS	888				hypothetical protein
GNBELFNB_03419	CDS	903	pgrR_3			HTH-type transcriptional regulator PgrR
GNBELFNB_03420	CDS	423				hypothetical protein
GNBELFNB_03421	CDS	504				hypothetical protein
GNBELFNB_03422	CDS	1005	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
GNBELFNB_03423	CDS	564		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
GNBELFNB_03424	CDS	465				hypothetical protein
GNBELFNB_03425	CDS	1248	pgaC_2	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
GNBELFNB_03426	CDS	1830				hypothetical protein
GNBELFNB_03427	CDS	2439	pgaA			Poly-beta-1,6-N-acetyl-D-glucosamine export protein
GNBELFNB_03428	CDS	2079	ppk_1	2.7.4.1		Polyphosphate kinase
GNBELFNB_03429	CDS	678	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
GNBELFNB_03430	CDS	471	aarA	3.4.21.105	COG0705	Rhomboid protease AarA
GNBELFNB_03431	CDS	2460				hypothetical protein
GNBELFNB_03432	CDS	693	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
GNBELFNB_03433	CDS	561	tesA	3.1.1.1	COG2755	Esterase TesA
GNBELFNB_03434	CDS	615	mtcA2	4.2.1.1	COG0288	Carbonic anhydrase 2
GNBELFNB_03435	CDS	1026	lip1	3.1.1.3		Lipase 1
GNBELFNB_03436	CDS	1008				hypothetical protein
GNBELFNB_03437	CDS	303				hypothetical protein
GNBELFNB_03438	CDS	1374	ubiB_3	2.7.-.-		protein kinase UbiB
GNBELFNB_03439	CDS	1293	acdA	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
GNBELFNB_03440	CDS	1206	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
GNBELFNB_03441	CDS	1224	alkB	1.14.15.3		Alkane 1-monooxygenase
GNBELFNB_03442	CDS	966			COG3039	IS5 family transposase IS4811
GNBELFNB_03443	CDS	1866	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
GNBELFNB_03444	CDS	273	hupB_2		COG0776	DNA-binding protein HU-beta
GNBELFNB_03445	CDS	456				hypothetical protein
GNBELFNB_03446	CDS	336				hypothetical protein
GNBELFNB_03447	CDS	864	hdfR_6			HTH-type transcriptional regulator HdfR
GNBELFNB_03448	CDS	894	yddE_3	5.1.-.-	COG0384	putative isomerase YddE
GNBELFNB_03449	CDS	2391				hypothetical protein
GNBELFNB_03450	CDS	2391				hypothetical protein
GNBELFNB_03451	CDS	894	yddE_4	5.1.-.-	COG0384	putative isomerase YddE
GNBELFNB_03452	CDS	864	hdfR_7			HTH-type transcriptional regulator HdfR
GNBELFNB_03453	CDS	336				hypothetical protein
GNBELFNB_03454	CDS	285				hypothetical protein
GNBELFNB_03455	CDS	345	cdiI			Immunity protein CdiI
GNBELFNB_03456	CDS	510				hypothetical protein
GNBELFNB_03457	CDS	576				hypothetical protein
GNBELFNB_03458	CDS	939				hypothetical protein
GNBELFNB_03459	CDS	2607	acnD	4.2.1.117	COG1048	2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)
GNBELFNB_03460	CDS	1158	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
GNBELFNB_03461	CDS	885	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
GNBELFNB_03462	CDS	618	gntR			putative D-xylose utilization operon transcriptional repressor
GNBELFNB_03463	CDS	219				hypothetical protein
GNBELFNB_03464	CDS	588	trmR	2.1.1.-	COG4122	tRNA 5-hydroxyuridine methyltransferase
GNBELFNB_03465	CDS	216				hypothetical protein
GNBELFNB_03466	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
GNBELFNB_03467	CDS	3858				hypothetical protein
GNBELFNB_03468	CDS	1107		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
GNBELFNB_03469	CDS	1263				hypothetical protein
GNBELFNB_03470	CDS	1359	pcaK_4		COG0477	4-hydroxybenzoate transporter PcaK
GNBELFNB_03471	CDS	234				hypothetical protein
GNBELFNB_03472	CDS	375				hypothetical protein
GNBELFNB_03473	CDS	201				hypothetical protein
GNBELFNB_03474	CDS	186				hypothetical protein
GNBELFNB_03475	CDS	456				hypothetical protein
GNBELFNB_03476	CDS	639				hypothetical protein
GNBELFNB_03477	CDS	1719				hypothetical protein
GNBELFNB_03478	CDS	1071				hypothetical protein
GNBELFNB_03479	CDS	1080				hypothetical protein
GNBELFNB_03480	CDS	765				hypothetical protein
GNBELFNB_03481	CDS	534				hypothetical protein
GNBELFNB_03482	CDS	732				hypothetical protein
GNBELFNB_03483	CDS	501				hypothetical protein
GNBELFNB_03484	CDS	195				hypothetical protein
GNBELFNB_03485	CDS	465				hypothetical protein
GNBELFNB_03486	CDS	261				hypothetical protein
GNBELFNB_03487	CDS	1263	ackA	2.7.2.1	COG0282	Acetate kinase
GNBELFNB_03488	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
GNBELFNB_03489	CDS	1527	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
GNBELFNB_03490	CDS	555				hypothetical protein
GNBELFNB_03491	CDS	717				hypothetical protein
GNBELFNB_03492	CDS	1314	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
GNBELFNB_03493	CDS	606	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
GNBELFNB_03494	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
GNBELFNB_03495	CDS	294				hypothetical protein
GNBELFNB_03496	CDS	369				hypothetical protein
GNBELFNB_03497	CDS	672				hypothetical protein
GNBELFNB_03498	CDS	408				hypothetical protein
GNBELFNB_03499	CDS	372				hypothetical protein
GNBELFNB_03500	CDS	444				hypothetical protein
GNBELFNB_03501	CDS	354				hypothetical protein
GNBELFNB_03502	CDS	1149				hypothetical protein
GNBELFNB_03503	CDS	918				hypothetical protein
GNBELFNB_03504	CDS	516				hypothetical protein
GNBELFNB_03505	CDS	729				hypothetical protein
GNBELFNB_03506	CDS	255				hypothetical protein
GNBELFNB_03507	CDS	162				hypothetical protein
GNBELFNB_03508	CDS	987				hypothetical protein
GNBELFNB_03509	CDS	510				hypothetical protein
GNBELFNB_03510	CDS	588				hypothetical protein
GNBELFNB_03511	CDS	1950				hypothetical protein
GNBELFNB_03512	CDS	558	nudC_2	3.6.1.22		NADH pyrophosphatase
GNBELFNB_03513	CDS	618	nudL_1	3.6.1.-		putative Nudix hydrolase NudL
GNBELFNB_03514	CDS	531	yrdA_3		COG0663	Protein YrdA
GNBELFNB_03515	CDS	666	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GNBELFNB_03516	CDS	792	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
GNBELFNB_03517	CDS	1452				hypothetical protein
GNBELFNB_03518	CDS	849	fghA	3.1.2.12	COG0627	S-formylglutathione hydrolase
GNBELFNB_03519	CDS	273				hypothetical protein
GNBELFNB_03520	CDS	687	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
GNBELFNB_03521	CDS	441				hypothetical protein
GNBELFNB_03522	CDS	645				hypothetical protein
GNBELFNB_03523	CDS	969	surE_2	3.1.3.5		5'/3'-nucleotidase SurE
GNBELFNB_03524	CDS	1161				hypothetical protein
GNBELFNB_03525	CDS	1329	bepC			Outer membrane efflux protein BepC
GNBELFNB_03526	CDS	1587				hypothetical protein
GNBELFNB_03527	CDS	822				hypothetical protein
GNBELFNB_03528	CDS	1548	emrB_2			Colistin resistance protein EmrB
GNBELFNB_03529	CDS	1062	emrA_3			Colistin resistance protein EmrA
GNBELFNB_03530	CDS	384	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
GNBELFNB_03531	CDS	363	pleD			Response regulator PleD
GNBELFNB_03532	CDS	537				hypothetical protein
GNBELFNB_03533	CDS	2079				hypothetical protein
GNBELFNB_03534	CDS	4521	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
GNBELFNB_03535	CDS	465				hypothetical protein
GNBELFNB_03536	CDS	1137	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
GNBELFNB_03537	CDS	141				hypothetical protein
GNBELFNB_03538	CDS	498	lrp_8		COG1522	Leucine-responsive regulatory protein
GNBELFNB_03539	CDS	558	pheA2	5.4.99.5	COG1605	Secreted chorismate mutase
GNBELFNB_03540	CDS	684				hypothetical protein
GNBELFNB_03541	CDS	762				hypothetical protein
GNBELFNB_03542	CDS	687				hypothetical protein
GNBELFNB_03543	CDS	2607	pepN_2	3.4.11.2	COG0308	Aminopeptidase N
GNBELFNB_03544	CDS	258				hypothetical protein
GNBELFNB_03545	CDS	828	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
GNBELFNB_03546	CDS	360				hypothetical protein
GNBELFNB_03547	CDS	813				hypothetical protein
GNBELFNB_03548	CDS	1371	algC_2	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
GNBELFNB_03549	CDS	1080	lldP		COG1620	L-lactate permease
