locus_tag	ftype	length_bp	gene	EC_number	COG	product
OGCOPLJJ_06099	CDS	483				hypothetical protein
OGCOPLJJ_06100	CDS	909	priA_2	3.6.4.-		primosomal protein N'
OGCOPLJJ_06101	CDS	489				hypothetical protein
OGCOPLJJ_06102	CDS	540				hypothetical protein
OGCOPLJJ_06103	CDS	186				hypothetical protein
OGCOPLJJ_06104	CDS	855	metAS	2.3.1.30		Homoserine O-succinyltransferase
OGCOPLJJ_06105	CDS	285				hypothetical protein
OGCOPLJJ_06106	CDS	339				hypothetical protein
OGCOPLJJ_06107	CDS	174				hypothetical protein
OGCOPLJJ_06108	CDS	219				hypothetical protein
OGCOPLJJ_06109	CDS	204	mrcA_3		COG5009	Penicillin-binding protein 1A
OGCOPLJJ_06110	CDS	441				hypothetical protein
OGCOPLJJ_06111	CDS	561				hypothetical protein
OGCOPLJJ_06112	CDS	414				hypothetical protein
OGCOPLJJ_06113	CDS	675				hypothetical protein
OGCOPLJJ_06114	CDS	402				hypothetical protein
OGCOPLJJ_06115	CDS	588				hypothetical protein
OGCOPLJJ_06116	CDS	315	prr_3	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
OGCOPLJJ_06117	CDS	354				hypothetical protein
OGCOPLJJ_06118	CDS	759	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
OGCOPLJJ_06119	CDS	663				hypothetical protein
OGCOPLJJ_06120	CDS	588				hypothetical protein
OGCOPLJJ_06121	CDS	102				hypothetical protein
OGCOPLJJ_06122	CDS	522				hypothetical protein
OGCOPLJJ_06123	CDS	282				hypothetical protein
OGCOPLJJ_06124	CDS	264				hypothetical protein
OGCOPLJJ_06125	CDS	204				hypothetical protein
OGCOPLJJ_06126	CDS	411				hypothetical protein
OGCOPLJJ_06127	CDS	411				hypothetical protein
OGCOPLJJ_06128	CDS	492				hypothetical protein
OGCOPLJJ_06129	CDS	627				hypothetical protein
OGCOPLJJ_06130	CDS	390				hypothetical protein
OGCOPLJJ_06131	CDS	204				hypothetical protein
OGCOPLJJ_06132	CDS	357	arcA		COG0745	Aerobic respiration control protein ArcA
OGCOPLJJ_06133	tRNA	74				tRNA-Gly(ccc)
OGCOPLJJ_06134	CDS	267				hypothetical protein
OGCOPLJJ_06135	CDS	282				hypothetical protein
OGCOPLJJ_06136	CDS	411				hypothetical protein
OGCOPLJJ_06137	CDS	471				hypothetical protein
OGCOPLJJ_06138	CDS	258				hypothetical protein
OGCOPLJJ_06139	CDS	264				hypothetical protein
OGCOPLJJ_06140	CDS	288				hypothetical protein
OGCOPLJJ_06141	CDS	399				hypothetical protein
OGCOPLJJ_06142	CDS	444				hypothetical protein
OGCOPLJJ_06143	CDS	351				hypothetical protein
OGCOPLJJ_06144	CDS	240				hypothetical protein
OGCOPLJJ_06145	CDS	198	cydB_4	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
OGCOPLJJ_06146	CDS	765				hypothetical protein
OGCOPLJJ_06147	CDS	480				hypothetical protein
OGCOPLJJ_06148	CDS	405				hypothetical protein
OGCOPLJJ_06149	CDS	258				hypothetical protein
OGCOPLJJ_06150	CDS	501				hypothetical protein
OGCOPLJJ_06151	CDS	270				hypothetical protein
OGCOPLJJ_06152	CDS	465				hypothetical protein
OGCOPLJJ_06153	CDS	198				hypothetical protein
OGCOPLJJ_06154	CDS	249				hypothetical protein
OGCOPLJJ_06155	CDS	168				hypothetical protein
OGCOPLJJ_06156	CDS	519				hypothetical protein
OGCOPLJJ_06157	CDS	297				hypothetical protein
OGCOPLJJ_06158	CDS	432				hypothetical protein
OGCOPLJJ_06159	CDS	579				hypothetical protein
OGCOPLJJ_06160	CDS	261				hypothetical protein
OGCOPLJJ_06161	CDS	555				hypothetical protein
OGCOPLJJ_06162	CDS	456				hypothetical protein
OGCOPLJJ_06163	CDS	399				hypothetical protein
OGCOPLJJ_06164	CDS	309				hypothetical protein
OGCOPLJJ_06165	CDS	267				hypothetical protein
OGCOPLJJ_06166	CDS	261				hypothetical protein
OGCOPLJJ_06167	CDS	201				hypothetical protein
OGCOPLJJ_06168	CDS	396	bioA_3	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
OGCOPLJJ_06169	CDS	201				hypothetical protein
OGCOPLJJ_06170	CDS	498				hypothetical protein
OGCOPLJJ_06171	CDS	432				hypothetical protein
OGCOPLJJ_06172	CDS	387				hypothetical protein
OGCOPLJJ_06173	CDS	309				hypothetical protein
OGCOPLJJ_06174	CDS	411				hypothetical protein
OGCOPLJJ_06175	CDS	393				hypothetical protein
OGCOPLJJ_06176	CDS	213				hypothetical protein
OGCOPLJJ_06177	CDS	300				hypothetical protein
OGCOPLJJ_06178	CDS	744				hypothetical protein
OGCOPLJJ_06179	CDS	246				hypothetical protein
OGCOPLJJ_06180	CDS	621				hypothetical protein
OGCOPLJJ_06181	CDS	147				hypothetical protein
OGCOPLJJ_06182	CDS	837				hypothetical protein
OGCOPLJJ_06183	CDS	345				hypothetical protein
OGCOPLJJ_06184	CDS	420				hypothetical protein
OGCOPLJJ_06185	CDS	336				hypothetical protein
OGCOPLJJ_06186	CDS	630				hypothetical protein
OGCOPLJJ_06187	CDS	237	creC	2.7.13.3	COG0642	Sensor protein CreC
OGCOPLJJ_06188	CDS	372				hypothetical protein
OGCOPLJJ_06189	CDS	744				hypothetical protein
OGCOPLJJ_06190	CDS	468				hypothetical protein
OGCOPLJJ_06191	CDS	222				hypothetical protein
OGCOPLJJ_06192	CDS	372				hypothetical protein
OGCOPLJJ_06193	CDS	357	rhtB_5		COG1280	Homoserine/homoserine lactone efflux protein
OGCOPLJJ_06194	CDS	249				hypothetical protein
OGCOPLJJ_06195	CDS	177				hypothetical protein
OGCOPLJJ_06196	CDS	300				hypothetical protein
OGCOPLJJ_06197	CDS	309				hypothetical protein
OGCOPLJJ_06198	CDS	444				hypothetical protein
OGCOPLJJ_06199	CDS	195				hypothetical protein
OGCOPLJJ_06200	CDS	264				hypothetical protein
OGCOPLJJ_06201	CDS	438				hypothetical protein
OGCOPLJJ_06202	CDS	228				hypothetical protein
OGCOPLJJ_06203	CDS	429				hypothetical protein
OGCOPLJJ_06204	CDS	336				hypothetical protein
OGCOPLJJ_06205	CDS	438				hypothetical protein
OGCOPLJJ_06206	CDS	273				hypothetical protein
OGCOPLJJ_06207	CDS	243				hypothetical protein
OGCOPLJJ_06208	CDS	264				hypothetical protein
OGCOPLJJ_06209	CDS	750				hypothetical protein
OGCOPLJJ_06210	CDS	582				hypothetical protein
OGCOPLJJ_06211	CDS	582				hypothetical protein
OGCOPLJJ_06212	CDS	129				hypothetical protein
OGCOPLJJ_06213	CDS	291	yebT		COG3008	Intermembrane transport protein YebT
OGCOPLJJ_06214	CDS	330				hypothetical protein
OGCOPLJJ_06215	CDS	309				hypothetical protein
OGCOPLJJ_06216	CDS	468				hypothetical protein
OGCOPLJJ_06217	CDS	903				hypothetical protein
OGCOPLJJ_06218	CDS	258				hypothetical protein
OGCOPLJJ_06219	CDS	435				hypothetical protein
OGCOPLJJ_06220	CDS	780				hypothetical protein
OGCOPLJJ_06221	CDS	615	rhtA_3		COG5006	Threonine/homoserine exporter RhtA
OGCOPLJJ_06222	CDS	426				hypothetical protein
OGCOPLJJ_06223	CDS	204				hypothetical protein
OGCOPLJJ_06224	CDS	444	maeA_1	1.1.1.38		NAD-dependent malic enzyme
OGCOPLJJ_06225	CDS	648	maeA_2	1.1.1.38		NAD-dependent malic enzyme
OGCOPLJJ_06226	CDS	435				hypothetical protein
OGCOPLJJ_06227	CDS	330				hypothetical protein
OGCOPLJJ_06228	CDS	366				hypothetical protein
OGCOPLJJ_06229	CDS	405				hypothetical protein
OGCOPLJJ_06230	CDS	177				hypothetical protein
OGCOPLJJ_06231	CDS	279	rpsS_2		COG0185	30S ribosomal protein S19
OGCOPLJJ_06232	CDS	237	rpsC_2		COG0092	30S ribosomal protein S3
OGCOPLJJ_06233	CDS	195				hypothetical protein
OGCOPLJJ_06234	CDS	564				hypothetical protein
OGCOPLJJ_06235	CDS	225	qutE	4.2.1.10		Catabolic 3-dehydroquinase
OGCOPLJJ_06236	CDS	267				hypothetical protein
OGCOPLJJ_06237	CDS	165	accB_2		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
OGCOPLJJ_06238	CDS	360				hypothetical protein
OGCOPLJJ_06239	CDS	357				hypothetical protein
OGCOPLJJ_06240	CDS	675				hypothetical protein
OGCOPLJJ_06241	CDS	246				hypothetical protein
OGCOPLJJ_06242	CDS	480				hypothetical protein
OGCOPLJJ_06243	CDS	432				hypothetical protein
OGCOPLJJ_06244	CDS	351				hypothetical protein
OGCOPLJJ_06245	CDS	411				hypothetical protein
OGCOPLJJ_06246	CDS	156				hypothetical protein
OGCOPLJJ_06247	CDS	585				hypothetical protein
OGCOPLJJ_06248	CDS	528				hypothetical protein
OGCOPLJJ_06249	CDS	609				hypothetical protein
OGCOPLJJ_06250	CDS	522				hypothetical protein
OGCOPLJJ_06251	CDS	276	pflB_2	2.3.1.54	COG1882	Formate acetyltransferase 1
OGCOPLJJ_06252	CDS	285	yebC_2		COG0217	putative transcriptional regulatory protein YebC
OGCOPLJJ_06253	CDS	312				hypothetical protein
OGCOPLJJ_06254	CDS	432				hypothetical protein
OGCOPLJJ_06255	CDS	210				hypothetical protein
OGCOPLJJ_06256	CDS	438				hypothetical protein
OGCOPLJJ_06257	CDS	225				hypothetical protein
OGCOPLJJ_06258	CDS	225				hypothetical protein
OGCOPLJJ_06259	CDS	588				hypothetical protein
OGCOPLJJ_06260	CDS	549				hypothetical protein
OGCOPLJJ_06261	CDS	210				hypothetical protein
OGCOPLJJ_06262	CDS	672	fdhD_2			Sulfur carrier protein FdhD
OGCOPLJJ_06263	CDS	573				hypothetical protein
OGCOPLJJ_06264	CDS	360				hypothetical protein
OGCOPLJJ_06265	CDS	618				hypothetical protein
OGCOPLJJ_06266	CDS	555				hypothetical protein
OGCOPLJJ_06267	CDS	228				hypothetical protein
OGCOPLJJ_06268	tRNA	88				tRNA-Ser(tga)
OGCOPLJJ_06269	CDS	177				hypothetical protein
OGCOPLJJ_06270	CDS	453				hypothetical protein
OGCOPLJJ_06271	CDS	699				hypothetical protein
OGCOPLJJ_06272	CDS	540				hypothetical protein
OGCOPLJJ_06273	CDS	711				hypothetical protein
OGCOPLJJ_06274	CDS	345				hypothetical protein
OGCOPLJJ_06275	CDS	315	zapC_1			Cell division protein ZapC
OGCOPLJJ_06276	CDS	246	zapC_2			Cell division protein ZapC
OGCOPLJJ_06277	CDS	465				hypothetical protein
OGCOPLJJ_06278	CDS	660				hypothetical protein
OGCOPLJJ_06279	CDS	351				hypothetical protein
OGCOPLJJ_06280	CDS	309				hypothetical protein
OGCOPLJJ_06281	CDS	411				hypothetical protein
OGCOPLJJ_06282	CDS	243				hypothetical protein
OGCOPLJJ_06283	CDS	564				hypothetical protein
OGCOPLJJ_06284	CDS	687				hypothetical protein
OGCOPLJJ_06285	CDS	405				hypothetical protein
OGCOPLJJ_06286	CDS	651	malG		COG3833	Maltose/maltodextrin transport system permease protein MalG
OGCOPLJJ_06287	CDS	666				hypothetical protein
OGCOPLJJ_06288	CDS	615				hypothetical protein
OGCOPLJJ_06289	CDS	483				hypothetical protein
OGCOPLJJ_06290	CDS	528				hypothetical protein
OGCOPLJJ_06291	CDS	330				hypothetical protein
OGCOPLJJ_06292	CDS	189				hypothetical protein
OGCOPLJJ_06293	CDS	714				hypothetical protein
OGCOPLJJ_06294	CDS	609				hypothetical protein
OGCOPLJJ_06295	CDS	321				hypothetical protein
OGCOPLJJ_06296	CDS	477				hypothetical protein
OGCOPLJJ_06297	CDS	228				hypothetical protein
OGCOPLJJ_06298	CDS	372				hypothetical protein
OGCOPLJJ_06299	CDS	426	leuS_2	6.1.1.4	COG0495	Leucine--tRNA ligase
OGCOPLJJ_06300	CDS	366				hypothetical protein
OGCOPLJJ_06301	CDS	501				hypothetical protein
OGCOPLJJ_06302	CDS	501				hypothetical protein
OGCOPLJJ_06303	CDS	450				hypothetical protein
OGCOPLJJ_06304	CDS	369				hypothetical protein
OGCOPLJJ_06305	CDS	564				hypothetical protein
OGCOPLJJ_06306	CDS	225	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
OGCOPLJJ_06307	CDS	417				hypothetical protein
OGCOPLJJ_06308	CDS	261	ilvI_3	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
OGCOPLJJ_06309	CDS	315				hypothetical protein
OGCOPLJJ_06310	CDS	306	ilvH_3	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
OGCOPLJJ_06311	CDS	534				hypothetical protein
OGCOPLJJ_06312	CDS	378	bepA_3	3.4.-.-		Beta-barrel assembly-enhancing protease
OGCOPLJJ_06313	CDS	243				hypothetical protein
OGCOPLJJ_06314	CDS	285				hypothetical protein
OGCOPLJJ_06315	CDS	621				hypothetical protein
OGCOPLJJ_06316	CDS	492				hypothetical protein
OGCOPLJJ_06317	CDS	492				hypothetical protein
OGCOPLJJ_06318	CDS	642				hypothetical protein
OGCOPLJJ_06319	CDS	153				hypothetical protein
OGCOPLJJ_06320	CDS	240				hypothetical protein
OGCOPLJJ_06321	CDS	444				hypothetical protein
OGCOPLJJ_06322	CDS	237	mscM		COG3264	Miniconductance mechanosensitive channel MscM
OGCOPLJJ_06323	CDS	375				hypothetical protein
OGCOPLJJ_06324	CDS	561				hypothetical protein
OGCOPLJJ_06325	CDS	477				hypothetical protein
OGCOPLJJ_06326	CDS	159				hypothetical protein
OGCOPLJJ_06327	CDS	234	folE_2	3.5.4.16	COG0302	GTP cyclohydrolase 1
OGCOPLJJ_06328	CDS	381				hypothetical protein
OGCOPLJJ_06329	CDS	165				hypothetical protein
OGCOPLJJ_06330	CDS	285				hypothetical protein
OGCOPLJJ_06331	CDS	405				hypothetical protein
OGCOPLJJ_06332	CDS	348				hypothetical protein
OGCOPLJJ_06333	CDS	426				hypothetical protein
OGCOPLJJ_06334	CDS	210				hypothetical protein
OGCOPLJJ_06335	CDS	564	queA_2	2.4.99.17		S-adenosylmethionine:tRNA ribosyltransferase-isomerase
OGCOPLJJ_06336	CDS	297				hypothetical protein
OGCOPLJJ_06337	CDS	237				hypothetical protein
OGCOPLJJ_06338	CDS	366				hypothetical protein
OGCOPLJJ_06339	CDS	447				hypothetical protein
OGCOPLJJ_06340	CDS	465				hypothetical protein
OGCOPLJJ_06341	CDS	438				hypothetical protein
OGCOPLJJ_06342	CDS	417				hypothetical protein
OGCOPLJJ_06343	CDS	624	gbpA			GlcNAc-binding protein A
OGCOPLJJ_06344	CDS	339				hypothetical protein
OGCOPLJJ_06345	CDS	702	aat_3	2.3.2.6		Leucyl/phenylalanyl-tRNA--protein transferase
OGCOPLJJ_06346	CDS	228				hypothetical protein
OGCOPLJJ_06347	CDS	432				hypothetical protein
OGCOPLJJ_06348	CDS	312	srrA_2		COG0745	Transcriptional regulatory protein SrrA
OGCOPLJJ_06349	CDS	354				hypothetical protein
OGCOPLJJ_06350	CDS	534				hypothetical protein
OGCOPLJJ_06351	CDS	693				hypothetical protein
OGCOPLJJ_06352	CDS	819				hypothetical protein
OGCOPLJJ_06353	CDS	204				hypothetical protein
OGCOPLJJ_06354	CDS	429				hypothetical protein
OGCOPLJJ_06355	CDS	414				hypothetical protein
OGCOPLJJ_06356	CDS	618				hypothetical protein
OGCOPLJJ_06357	CDS	474				hypothetical protein
OGCOPLJJ_06358	CDS	300				hypothetical protein
OGCOPLJJ_06359	CDS	219				hypothetical protein
OGCOPLJJ_06360	CDS	189				hypothetical protein
OGCOPLJJ_06361	CDS	414				hypothetical protein
OGCOPLJJ_06362	CDS	279	phnR_2		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
OGCOPLJJ_06363	CDS	201				hypothetical protein
OGCOPLJJ_06364	CDS	138	glnB		COG0347	Nitrogen regulatory protein P-II
OGCOPLJJ_06365	CDS	459				hypothetical protein
OGCOPLJJ_06366	CDS	636				hypothetical protein
OGCOPLJJ_06367	CDS	294				hypothetical protein
OGCOPLJJ_06368	CDS	195				hypothetical protein
OGCOPLJJ_06369	CDS	504				hypothetical protein
OGCOPLJJ_06370	CDS	165				hypothetical protein
OGCOPLJJ_06371	CDS	285				hypothetical protein
OGCOPLJJ_06372	CDS	729				hypothetical protein
OGCOPLJJ_06373	CDS	507				hypothetical protein
OGCOPLJJ_06374	CDS	135				hypothetical protein
OGCOPLJJ_06375	CDS	459	relA_2	2.7.6.5	COG0317	GTP pyrophosphokinase
OGCOPLJJ_06376	CDS	687				hypothetical protein
OGCOPLJJ_06377	CDS	258				hypothetical protein
OGCOPLJJ_06378	CDS	342				hypothetical protein
OGCOPLJJ_06379	CDS	273				hypothetical protein
OGCOPLJJ_06380	CDS	270				hypothetical protein
OGCOPLJJ_06381	CDS	597				hypothetical protein
OGCOPLJJ_06382	CDS	276		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
OGCOPLJJ_06383	CDS	435				hypothetical protein
OGCOPLJJ_06384	CDS	414				hypothetical protein
OGCOPLJJ_06385	CDS	312	ppsC_2	2.3.1.-	COG1020	Plipastatin synthase subunit C
OGCOPLJJ_06386	CDS	576				hypothetical protein
OGCOPLJJ_06387	CDS	594				hypothetical protein
OGCOPLJJ_06388	CDS	252				hypothetical protein
OGCOPLJJ_06389	CDS	288				hypothetical protein
OGCOPLJJ_06390	CDS	468				hypothetical protein
OGCOPLJJ_06391	CDS	201				hypothetical protein
OGCOPLJJ_06392	CDS	261				hypothetical protein
OGCOPLJJ_06393	CDS	453				hypothetical protein
OGCOPLJJ_06394	CDS	447	rsxD	7.-.-.-		Ion-translocating oxidoreductase complex subunit D
OGCOPLJJ_06395	CDS	288	rnfD	7.-.-.-	COG4658	Ion-translocating oxidoreductase complex subunit D
OGCOPLJJ_06396	CDS	195				hypothetical protein
OGCOPLJJ_06397	CDS	606				hypothetical protein
OGCOPLJJ_06398	CDS	258	dsdA_2	4.3.1.18		D-serine dehydratase
OGCOPLJJ_06399	CDS	408				hypothetical protein
OGCOPLJJ_06400	CDS	396				hypothetical protein
OGCOPLJJ_06401	CDS	603				hypothetical protein
OGCOPLJJ_06402	CDS	279				hypothetical protein
OGCOPLJJ_06403	CDS	315				hypothetical protein
OGCOPLJJ_06404	CDS	486				hypothetical protein
OGCOPLJJ_06405	CDS	282				hypothetical protein
OGCOPLJJ_06406	CDS	240				hypothetical protein
OGCOPLJJ_06407	CDS	282				hypothetical protein
OGCOPLJJ_06408	CDS	333				hypothetical protein
OGCOPLJJ_06409	CDS	558	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
OGCOPLJJ_06410	CDS	225	nqrF_2	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
OGCOPLJJ_06411	CDS	195				hypothetical protein
OGCOPLJJ_06412	CDS	267				hypothetical protein
OGCOPLJJ_06413	CDS	597				hypothetical protein
OGCOPLJJ_06414	CDS	288				hypothetical protein
OGCOPLJJ_06415	CDS	546				hypothetical protein
OGCOPLJJ_06416	CDS	192				hypothetical protein
OGCOPLJJ_06417	CDS	453				hypothetical protein
OGCOPLJJ_06418	CDS	240	ravA	3.6.3.-		ATPase RavA
OGCOPLJJ_06419	CDS	474				hypothetical protein
OGCOPLJJ_06420	CDS	615				hypothetical protein
OGCOPLJJ_06421	CDS	477				hypothetical protein
OGCOPLJJ_06422	CDS	252				hypothetical protein
OGCOPLJJ_06423	CDS	441	glsA2	3.5.1.2	COG2066	Glutaminase 2
OGCOPLJJ_06424	CDS	426	rdgC_2			Recombination-associated protein RdgC
OGCOPLJJ_06425	CDS	312				hypothetical protein
OGCOPLJJ_06426	CDS	456				hypothetical protein
OGCOPLJJ_06427	CDS	237	rhlE	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
OGCOPLJJ_06428	CDS	231				hypothetical protein
OGCOPLJJ_06429	CDS	414				hypothetical protein
OGCOPLJJ_06430	CDS	462				hypothetical protein
OGCOPLJJ_06431	CDS	615				hypothetical protein
OGCOPLJJ_06432	CDS	351				hypothetical protein
OGCOPLJJ_06433	CDS	366				hypothetical protein
OGCOPLJJ_06434	CDS	489				hypothetical protein
OGCOPLJJ_06435	CDS	261				hypothetical protein
OGCOPLJJ_06436	CDS	402	argH	4.3.2.1		Argininosuccinate lyase
OGCOPLJJ_06437	CDS	237				hypothetical protein
OGCOPLJJ_06438	CDS	228				hypothetical protein
OGCOPLJJ_06439	CDS	432				hypothetical protein
OGCOPLJJ_06440	CDS	150				hypothetical protein
OGCOPLJJ_06441	CDS	219				hypothetical protein
OGCOPLJJ_06442	CDS	195				hypothetical protein
OGCOPLJJ_06443	CDS	180				hypothetical protein
OGCOPLJJ_06444	CDS	519				hypothetical protein
OGCOPLJJ_06445	CDS	387				hypothetical protein
OGCOPLJJ_06446	CDS	324				hypothetical protein
OGCOPLJJ_06447	CDS	429	sfsA			Sugar fermentation stimulation protein A
OGCOPLJJ_06448	CDS	600	nagC		COG1940	N-acetylglucosamine repressor
OGCOPLJJ_06449	CDS	222				hypothetical protein
OGCOPLJJ_06450	CDS	303				hypothetical protein
OGCOPLJJ_06451	CDS	252				hypothetical protein
OGCOPLJJ_06452	CDS	723				hypothetical protein
OGCOPLJJ_06453	CDS	423				hypothetical protein
OGCOPLJJ_06454	CDS	303				hypothetical protein
OGCOPLJJ_06455	CDS	444				hypothetical protein
OGCOPLJJ_06456	CDS	678				hypothetical protein
OGCOPLJJ_06457	tRNA	77				tRNA-Met(cat)
OGCOPLJJ_06458	tRNA	77				tRNA-Met(cat)
OGCOPLJJ_06459	CDS	183				hypothetical protein
OGCOPLJJ_06460	CDS	498				hypothetical protein
OGCOPLJJ_06461	CDS	213				hypothetical protein
OGCOPLJJ_06462	CDS	321				hypothetical protein
OGCOPLJJ_06463	CDS	546				hypothetical protein
OGCOPLJJ_06464	CDS	318				hypothetical protein
OGCOPLJJ_06465	CDS	150	glmM_3	5.4.2.10	COG1109	Phosphoglucosamine mutase
OGCOPLJJ_06466	CDS	540	tpiA_3	5.3.1.1	COG0149	Triosephosphate isomerase
OGCOPLJJ_06467	CDS	435				hypothetical protein
OGCOPLJJ_06468	CDS	135				hypothetical protein
OGCOPLJJ_06469	CDS	756				hypothetical protein
OGCOPLJJ_06470	CDS	246				hypothetical protein
OGCOPLJJ_06471	CDS	330				hypothetical protein
OGCOPLJJ_06472	CDS	252	pdxA_2	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
OGCOPLJJ_06473	CDS	315				hypothetical protein
OGCOPLJJ_06474	CDS	489				hypothetical protein
OGCOPLJJ_06475	CDS	735	ftsZ_2			Cell division protein FtsZ
OGCOPLJJ_06476	CDS	588	menE_3	6.2.1.26		2-succinylbenzoate--CoA ligase
OGCOPLJJ_06477	CDS	426				hypothetical protein
OGCOPLJJ_06478	CDS	366				hypothetical protein
OGCOPLJJ_06479	CDS	249				hypothetical protein
OGCOPLJJ_06480	CDS	342				hypothetical protein
OGCOPLJJ_06481	CDS	300				hypothetical protein
OGCOPLJJ_06482	CDS	168				hypothetical protein
OGCOPLJJ_06483	CDS	516				hypothetical protein
OGCOPLJJ_06484	CDS	726				hypothetical protein
OGCOPLJJ_06485	CDS	660				hypothetical protein
OGCOPLJJ_06486	CDS	363				hypothetical protein
OGCOPLJJ_06487	CDS	480				hypothetical protein
OGCOPLJJ_06488	CDS	252				hypothetical protein
OGCOPLJJ_06489	CDS	285				hypothetical protein
OGCOPLJJ_06490	CDS	456				hypothetical protein
OGCOPLJJ_06491	CDS	735				hypothetical protein
OGCOPLJJ_06492	CDS	381				hypothetical protein
OGCOPLJJ_06493	CDS	558				hypothetical protein
OGCOPLJJ_06494	CDS	360				hypothetical protein
OGCOPLJJ_06495	CDS	465				hypothetical protein
OGCOPLJJ_06496	CDS	177				hypothetical protein
OGCOPLJJ_06497	CDS	279				hypothetical protein
OGCOPLJJ_06498	CDS	447				hypothetical protein
OGCOPLJJ_06499	CDS	261				hypothetical protein
OGCOPLJJ_06500	CDS	414				hypothetical protein
OGCOPLJJ_06501	CDS	498				hypothetical protein
OGCOPLJJ_06502	CDS	279				hypothetical protein
OGCOPLJJ_06503	CDS	267	recX_2			Regulatory protein RecX
OGCOPLJJ_06504	CDS	438				hypothetical protein
OGCOPLJJ_06505	CDS	486	recF_2		COG1195	DNA replication and repair protein RecF
OGCOPLJJ_06506	CDS	819	GFM1_2			Elongation factor G, mitochondrial
OGCOPLJJ_06507	CDS	435				hypothetical protein
OGCOPLJJ_06508	CDS	435				hypothetical protein
OGCOPLJJ_06509	CDS	324				hypothetical protein
OGCOPLJJ_06510	CDS	531				hypothetical protein
OGCOPLJJ_06511	CDS	213				hypothetical protein
OGCOPLJJ_06512	CDS	393				hypothetical protein
OGCOPLJJ_06513	CDS	747				hypothetical protein
OGCOPLJJ_06514	CDS	432	ghxQ		COG2252	Guanine/hypoxanthine permease GhxQ
OGCOPLJJ_06515	CDS	558	dapB_2	1.17.1.8		4-hydroxy-tetrahydrodipicolinate reductase
OGCOPLJJ_06516	CDS	441				hypothetical protein
OGCOPLJJ_06517	CDS	633				hypothetical protein
OGCOPLJJ_06518	CDS	273	nifJ	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
OGCOPLJJ_06519	CDS	741				hypothetical protein
OGCOPLJJ_06520	CDS	369				hypothetical protein
OGCOPLJJ_06521	CDS	531				hypothetical protein
OGCOPLJJ_06522	CDS	324	mtfA			Protein MtfA
OGCOPLJJ_06523	CDS	405				hypothetical protein
OGCOPLJJ_06524	CDS	291				hypothetical protein
OGCOPLJJ_06525	CDS	369				hypothetical protein
OGCOPLJJ_06526	CDS	240				hypothetical protein
OGCOPLJJ_06527	CDS	402				hypothetical protein
OGCOPLJJ_06528	CDS	297				hypothetical protein
OGCOPLJJ_06529	CDS	420				hypothetical protein
OGCOPLJJ_06530	CDS	327				hypothetical protein
OGCOPLJJ_06531	CDS	333				hypothetical protein
OGCOPLJJ_06532	CDS	324				hypothetical protein
OGCOPLJJ_06533	CDS	255				hypothetical protein
OGCOPLJJ_06534	CDS	624				hypothetical protein
OGCOPLJJ_06535	CDS	315				hypothetical protein
OGCOPLJJ_06536	CDS	231				hypothetical protein
OGCOPLJJ_06537	CDS	255				hypothetical protein
OGCOPLJJ_06538	CDS	255				hypothetical protein
OGCOPLJJ_06539	CDS	189				hypothetical protein
OGCOPLJJ_06540	CDS	504	dnaA_2			Chromosomal replication initiator protein DnaA
OGCOPLJJ_06541	CDS	204			COG0247	putative protein
OGCOPLJJ_06542	CDS	183				hypothetical protein
OGCOPLJJ_06543	CDS	123				hypothetical protein
OGCOPLJJ_06544	CDS	282	rsd		COG3160	Regulator of sigma D
OGCOPLJJ_06545	CDS	459				hypothetical protein
OGCOPLJJ_06546	CDS	426				hypothetical protein
OGCOPLJJ_06547	CDS	225				hypothetical protein
OGCOPLJJ_06548	CDS	270	pdxY	2.7.1.35	COG2240	Pyridoxal kinase PdxY
OGCOPLJJ_06549	CDS	279				hypothetical protein
OGCOPLJJ_06550	CDS	459				hypothetical protein
OGCOPLJJ_06551	CDS	249				hypothetical protein
OGCOPLJJ_06552	CDS	252				hypothetical protein
OGCOPLJJ_06553	CDS	336				hypothetical protein
OGCOPLJJ_06554	CDS	423				hypothetical protein
OGCOPLJJ_06555	CDS	297				hypothetical protein
OGCOPLJJ_06556	CDS	678	hutG_3	3.5.3.8		Formimidoylglutamase
OGCOPLJJ_06557	CDS	213	hutG_4	3.5.3.8		Formimidoylglutamase
OGCOPLJJ_06558	CDS	657			COG1974	putative HTH-type transcriptional regulator
