locus_tag	ftype	length_bp	gene	EC_number	COG	product
PPIPMGKO_03502	CDS	2859				hypothetical protein
PPIPMGKO_03503	CDS	861				hypothetical protein
PPIPMGKO_03504	CDS	465				hypothetical protein
PPIPMGKO_03505	CDS	246				hypothetical protein
PPIPMGKO_03506	CDS	405				hypothetical protein
PPIPMGKO_03507	CDS	621	rhtC_3		COG1280	Threonine efflux protein
PPIPMGKO_03508	CDS	3033				hypothetical protein
PPIPMGKO_03509	CDS	948		4.3.1.9	COG0492	Glucosaminate ammonia-lyase
PPIPMGKO_03510	CDS	732	aat	2.3.2.6	COG2360	Leucyl/phenylalanyl-tRNA--protein transferase
PPIPMGKO_03511	CDS	816	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
PPIPMGKO_03512	CDS	456	rimI	2.3.1.266	COG0456	[Ribosomal protein S18]-alanine N-acetyltransferase
PPIPMGKO_03513	CDS	876				hypothetical protein
PPIPMGKO_03514	CDS	1155	pqqE	1.21.98.4	COG0535	PqqA peptide cyclase
PPIPMGKO_03515	CDS	285	pqqD			PqqA binding protein
PPIPMGKO_03516	CDS	759	pqqC	1.3.3.11	COG5424	Pyrroloquinoline-quinone synthase
PPIPMGKO_03517	CDS	912	pqqB		COG1235	Coenzyme PQQ synthesis protein B
PPIPMGKO_03518	CDS	2076	ppk	2.7.4.1		Polyphosphate kinase
PPIPMGKO_03519	CDS	1812	yhcR	3.1.31.-	COG0737	Endonuclease YhcR
PPIPMGKO_03520	CDS	402				hypothetical protein
PPIPMGKO_03521	CDS	324			COG1146	Ferredoxin 1
PPIPMGKO_03522	CDS	702				hypothetical protein
PPIPMGKO_03523	CDS	669		2.1.1.6	COG4122	Catechol O-methyltransferase
PPIPMGKO_03524	CDS	843				hypothetical protein
PPIPMGKO_03525	CDS	612		2.3.1.-	COG0110	Putative acetyltransferase
PPIPMGKO_03526	CDS	600	yigZ		COG1739	IMPACT family member YigZ
PPIPMGKO_03527	CDS	1191	prsE			Type I secretion system membrane fusion protein PrsE
PPIPMGKO_03528	CDS	2142	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
PPIPMGKO_03529	CDS	1335				hypothetical protein
PPIPMGKO_03530	CDS	795	chbG	3.5.1.105		Chitooligosaccharide deacetylase
PPIPMGKO_03531	CDS	981		2.4.-.-		putative glycosyltransferase
PPIPMGKO_03532	CDS	381				hypothetical protein
PPIPMGKO_03533	CDS	1647	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
PPIPMGKO_03534	CDS	2715	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
PPIPMGKO_03535	CDS	933	etfA		COG2025	Electron transfer flavoprotein subunit alpha
PPIPMGKO_03536	CDS	750	etfB			Electron transfer flavoprotein subunit beta
PPIPMGKO_03537	CDS	834		4.1.2.41		Hydroxycinnamoyl-CoA hydratase-lyase
PPIPMGKO_03538	CDS	1452	vdh	1.2.1.67		Vanillin dehydrogenase
PPIPMGKO_03539	CDS	1878	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
PPIPMGKO_03540	CDS	1140	mmgC_11	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PPIPMGKO_03541	CDS	1251	nicP_3			Porin-like protein NicP
PPIPMGKO_03542	CDS	537				hypothetical protein
PPIPMGKO_03543	CDS	390				hypothetical protein
PPIPMGKO_03544	CDS	519				hypothetical protein
PPIPMGKO_03545	CDS	834				hypothetical protein
PPIPMGKO_03546	CDS	2499				hypothetical protein
PPIPMGKO_03547	CDS	1020				hypothetical protein
PPIPMGKO_03548	CDS	237				hypothetical protein
PPIPMGKO_03549	CDS	1488	proP_3			Proline/betaine transporter
PPIPMGKO_03550	CDS	555				hypothetical protein
PPIPMGKO_03551	CDS	672				hypothetical protein
PPIPMGKO_03552	CDS	525				hypothetical protein
PPIPMGKO_03553	CDS	297				hypothetical protein
PPIPMGKO_03554	CDS	102				hypothetical protein
PPIPMGKO_03555	CDS	1146	cydB_2	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
PPIPMGKO_03556	CDS	1587	cydA_1	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
PPIPMGKO_03557	CDS	1587	cydA_2	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
PPIPMGKO_03558	CDS	1146	cydB_3	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
PPIPMGKO_03559	CDS	102				hypothetical protein
PPIPMGKO_03560	CDS	297				hypothetical protein
PPIPMGKO_03561	CDS	525				hypothetical protein
PPIPMGKO_03562	CDS	672				hypothetical protein
PPIPMGKO_03563	CDS	288			COG2826	IS30 family transposase ISAba125
PPIPMGKO_03564	CDS	1083	nhaP_1		COG0025	Na(+)/H(+) antiporter NhaP
PPIPMGKO_03565	CDS	900				hypothetical protein
PPIPMGKO_03566	CDS	924	yedI_1		COG2354	Inner membrane protein YedI
PPIPMGKO_03567	CDS	1002	trpS2_1	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
PPIPMGKO_03568	CDS	1002	trpS2_2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
PPIPMGKO_03569	CDS	924	yedI_2		COG2354	Inner membrane protein YedI
PPIPMGKO_03570	CDS	900				hypothetical protein
PPIPMGKO_03571	CDS	1083	nhaP_2		COG0025	Na(+)/H(+) antiporter NhaP
PPIPMGKO_03572	CDS	288			COG2826	IS30 family transposase ISAba125
PPIPMGKO_03573	CDS	1056	trpD_2	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
PPIPMGKO_03574	CDS	807	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
PPIPMGKO_03575	CDS	696	mutS2	3.1.-.-		Endonuclease MutS2
PPIPMGKO_03576	CDS	984				hypothetical protein
PPIPMGKO_03577	CDS	2376	pucD	1.17.1.4	COG1529	putative xanthine dehydrogenase subunit D
PPIPMGKO_03578	CDS	1500				hypothetical protein
PPIPMGKO_03579	CDS	555	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
PPIPMGKO_03580	CDS	1041	eptA_1	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
PPIPMGKO_03581	CDS	675	qseB_2			Transcriptional regulatory protein QseB
PPIPMGKO_03582	CDS	1335	qseC_2	2.7.13.3		Sensor protein QseC
PPIPMGKO_03583	CDS	600				hypothetical protein
PPIPMGKO_03584	CDS	1188	amtB_2			Ammonia channel
PPIPMGKO_03585	CDS	885	cmpR_4			HTH-type transcriptional activator CmpR
PPIPMGKO_03586	CDS	624				hypothetical protein
PPIPMGKO_03587	CDS	276				hypothetical protein
PPIPMGKO_03588	CDS	1017				hypothetical protein
PPIPMGKO_03589	CDS	249				hypothetical protein
PPIPMGKO_03590	CDS	1221	eriC		COG0038	Chloride/fluoride channel protein
PPIPMGKO_03591	CDS	1722	carB_2			Carbamoyl-phosphate synthase large chain
PPIPMGKO_03592	CDS	1584				hypothetical protein
PPIPMGKO_03593	CDS	807		4.2.1.-	COG4336	Putative hydro-lyase
PPIPMGKO_03594	CDS	765	pxpA	3.5.2.9		5-oxoprolinase subunit A
PPIPMGKO_03595	CDS	1233				hypothetical protein
PPIPMGKO_03596	CDS	1215	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
PPIPMGKO_03597	CDS	1707	dld	1.1.5.12	COG0277	Quinone-dependent D-lactate dehydrogenase
PPIPMGKO_03598	CDS	1152	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
PPIPMGKO_03599	CDS	753	lldR		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
PPIPMGKO_03600	CDS	1662	lldP		COG1620	L-lactate permease
PPIPMGKO_03601	CDS	1092				hypothetical protein
PPIPMGKO_03602	CDS	816	galE_3	5.1.3.2	COG1087	UDP-glucose 4-epimerase
PPIPMGKO_03603	CDS	1671	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
PPIPMGKO_03604	CDS	1263				hypothetical protein
PPIPMGKO_03605	CDS	876	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
PPIPMGKO_03606	CDS	621	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
PPIPMGKO_03607	CDS	828	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
PPIPMGKO_03608	CDS	825	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
PPIPMGKO_03609	CDS	963	fmt_1	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
PPIPMGKO_03610	CDS	1305	rsmB_1	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PPIPMGKO_03611	CDS	144				hypothetical protein
PPIPMGKO_03612	CDS	1479				hypothetical protein
PPIPMGKO_03613	CDS	1479				hypothetical protein
PPIPMGKO_03614	CDS	144				hypothetical protein
PPIPMGKO_03615	CDS	1305	rsmB_2	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
PPIPMGKO_03616	CDS	963	fmt_2	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
PPIPMGKO_03617	CDS	255				hypothetical protein
PPIPMGKO_03618	CDS	1101				hypothetical protein
PPIPMGKO_03619	CDS	798				hypothetical protein
PPIPMGKO_03620	CDS	1263				hypothetical protein
PPIPMGKO_03621	CDS	417				hypothetical protein
PPIPMGKO_03622	CDS	423				hypothetical protein
PPIPMGKO_03623	CDS	978	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
PPIPMGKO_03624	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
PPIPMGKO_03625	CDS	1410	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
PPIPMGKO_03626	CDS	372				hypothetical protein
PPIPMGKO_03627	CDS	753				hypothetical protein
PPIPMGKO_03628	CDS	1368				hypothetical protein
PPIPMGKO_03629	CDS	1302	puuB_2	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
PPIPMGKO_03630	CDS	378				hypothetical protein
PPIPMGKO_03631	CDS	927	ycjY_1		COG1073	putative protein YcjY
PPIPMGKO_03632	CDS	297				hypothetical protein
PPIPMGKO_03633	CDS	819				hypothetical protein
PPIPMGKO_03634	CDS	675				hypothetical protein
PPIPMGKO_03635	CDS	141				hypothetical protein
PPIPMGKO_03636	CDS	495				hypothetical protein
PPIPMGKO_03637	CDS	495				hypothetical protein
PPIPMGKO_03638	CDS	141				hypothetical protein
PPIPMGKO_03639	CDS	675				hypothetical protein
PPIPMGKO_03640	CDS	819				hypothetical protein
PPIPMGKO_03641	CDS	297				hypothetical protein
PPIPMGKO_03642	CDS	927	ycjY_2		COG1073	putative protein YcjY
PPIPMGKO_03643	CDS	816				hypothetical protein
PPIPMGKO_03644	CDS	1092	aroC	4.2.3.5		Chorismate synthase
PPIPMGKO_03645	CDS	1005	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
PPIPMGKO_03646	CDS	1206	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
PPIPMGKO_03647	CDS	1188				hypothetical protein
PPIPMGKO_03648	CDS	852				hypothetical protein
PPIPMGKO_03649	CDS	390				hypothetical protein
PPIPMGKO_03650	CDS	306	ycgL		COG3100	Protein YcgL
PPIPMGKO_03651	CDS	165				hypothetical protein
PPIPMGKO_03652	CDS	342				hypothetical protein
PPIPMGKO_03653	CDS	354				hypothetical protein
PPIPMGKO_03654	CDS	357				hypothetical protein
PPIPMGKO_03655	CDS	1920	htpG		COG0326	Chaperone protein HtpG
PPIPMGKO_03656	CDS	903				hypothetical protein
PPIPMGKO_03657	CDS	1140				hypothetical protein
PPIPMGKO_03658	CDS	705				hypothetical protein
PPIPMGKO_03659	CDS	759				hypothetical protein
PPIPMGKO_03660	CDS	366	hmrR_4			HTH-type transcriptional regulator HmrR
PPIPMGKO_03661	CDS	561	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
PPIPMGKO_03662	CDS	1140	mhpT			3-(3-hydroxy-phenyl)propionate transporter
PPIPMGKO_03663	CDS	459				hypothetical protein
PPIPMGKO_03664	CDS	681				hypothetical protein
PPIPMGKO_03665	CDS	945	pcpD	1.1.1.404	COG1018	Tetrachlorobenzoquinone reductase
PPIPMGKO_03666	CDS	1077	tsaM1	1.14.14.-		Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
PPIPMGKO_03667	CDS	1188	nicP_4			Porin-like protein NicP
PPIPMGKO_03668	CDS	969		1.8.3.7	COG1262	Formylglycine-generating enzyme
PPIPMGKO_03669	CDS	1578	atsA_3	3.1.6.1	COG3119	Arylsulfatase
PPIPMGKO_03670	CDS	774	lysO		COG2431	Lysine exporter LysO
PPIPMGKO_03671	CDS	699	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
PPIPMGKO_03672	CDS	366				hypothetical protein
PPIPMGKO_03673	CDS	303	ihfB		COG0776	Integration host factor subunit beta
PPIPMGKO_03674	CDS	1674	rpsA		COG0539	30S ribosomal protein S1
PPIPMGKO_03675	CDS	687	cmk	2.7.4.25	COG0283	Cytidylate kinase
PPIPMGKO_03676	CDS	444				hypothetical protein
PPIPMGKO_03677	CDS	477	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
PPIPMGKO_03678	CDS	1122	caiD	4.2.1.149		Carnitinyl-CoA dehydratase
PPIPMGKO_03679	CDS	714	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
PPIPMGKO_03680	CDS	597				hypothetical protein
PPIPMGKO_03681	CDS	411				hypothetical protein
PPIPMGKO_03682	CDS	819				hypothetical protein
PPIPMGKO_03683	CDS	1299	umuC_2		COG0389	Protein UmuC
PPIPMGKO_03684	CDS	495	lexA_2	3.4.21.88		LexA repressor
PPIPMGKO_03685	CDS	513				hypothetical protein
PPIPMGKO_03686	CDS	102				hypothetical protein
PPIPMGKO_03687	CDS	102				hypothetical protein
PPIPMGKO_03688	CDS	513				hypothetical protein
PPIPMGKO_03689	CDS	495	lexA_3	3.4.21.88		LexA repressor
PPIPMGKO_03690	CDS	1299	umuC_3		COG0389	Protein UmuC
PPIPMGKO_03691	CDS	819				hypothetical protein
PPIPMGKO_03692	CDS	411				hypothetical protein
PPIPMGKO_03693	CDS	1044	xecA1_1	4.4.1.23		2-hydroxypropyl-CoM lyase
PPIPMGKO_03694	CDS	987				hypothetical protein
PPIPMGKO_03695	CDS	297				hypothetical protein
PPIPMGKO_03696	CDS	462				hypothetical protein
PPIPMGKO_03697	CDS	462				hypothetical protein
PPIPMGKO_03698	CDS	297				hypothetical protein
PPIPMGKO_03699	CDS	987				hypothetical protein
PPIPMGKO_03700	CDS	1044	xecA1_2	4.4.1.23		2-hydroxypropyl-CoM lyase
PPIPMGKO_03701	CDS	702	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
PPIPMGKO_03702	CDS	1086	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
PPIPMGKO_03703	CDS	1323	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
PPIPMGKO_03704	CDS	684	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
PPIPMGKO_03705	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
PPIPMGKO_03706	CDS	252			COG5007	putative protein
PPIPMGKO_03707	CDS	339	hpf		COG1544	Ribosome hibernation promoting factor
PPIPMGKO_03708	CDS	1449	rpoN		COG1508	RNA polymerase sigma-54 factor
PPIPMGKO_03709	rRNA	111				5S ribosomal RNA
PPIPMGKO_03710	CDS	597				hypothetical protein
PPIPMGKO_03711	CDS	651		3.1.3.-	COG0560	putative phosphatase
PPIPMGKO_03712	CDS	486	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
PPIPMGKO_03713	CDS	2295	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
PPIPMGKO_03714	CDS	2157	katG	1.11.1.21	COG0376	Catalase-peroxidase
PPIPMGKO_03715	CDS	891			COG2220	putative protein
PPIPMGKO_03716	CDS	1707				hypothetical protein
PPIPMGKO_03717	CDS	2835	uvrA		COG0178	UvrABC system protein A
PPIPMGKO_03718	CDS	603	nemR			HTH-type transcriptional repressor NemR
PPIPMGKO_03719	CDS	978	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
PPIPMGKO_03720	CDS	354				hypothetical protein
PPIPMGKO_03721	CDS	342	ydgC		COG3136	Inner membrane protein YdgC
PPIPMGKO_03722	CDS	516	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
PPIPMGKO_03723	CDS	1152	emrK		COG1566	putative multidrug resistance protein EmrK
PPIPMGKO_03724	CDS	1524	emrB_2			Multidrug export protein EmrB
PPIPMGKO_03725	CDS	1986	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
PPIPMGKO_03726	tmRNA	360	ssrA			transfer-messenger RNA, SsrA
PPIPMGKO_03727	CDS	1284	intS		COG0582	Prophage integrase IntS
PPIPMGKO_03728	CDS	213				hypothetical protein
PPIPMGKO_03729	CDS	990	bioB	2.8.1.6	COG0502	Biotin synthase
PPIPMGKO_03730	CDS	1089	queG	1.17.99.6		Epoxyqueuosine reductase
PPIPMGKO_03731	CDS	1461	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
PPIPMGKO_03732	CDS	546	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
PPIPMGKO_03733	CDS	594	sutR_2		COG1396	HTH-type transcriptional regulator SutR
PPIPMGKO_03734	CDS	546	pitA_2	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
PPIPMGKO_03735	CDS	825		3.5.2.6	COG2602	Beta-lactamase OXA-133
PPIPMGKO_03736	CDS	561				hypothetical protein
PPIPMGKO_03737	CDS	1635	dmdB_1	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
PPIPMGKO_03738	CDS	312	yjcH_2		COG3162	Inner membrane protein YjcH
PPIPMGKO_03739	CDS	1653	actP_3		COG4147	Cation/acetate symporter ActP
PPIPMGKO_03740	CDS	1653	actP_4		COG4147	Cation/acetate symporter ActP
PPIPMGKO_03741	CDS	312	yjcH_3		COG3162	Inner membrane protein YjcH
PPIPMGKO_03742	CDS	1635	dmdB_2	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
PPIPMGKO_03743	CDS	3228				hypothetical protein
PPIPMGKO_03744	CDS	120				hypothetical protein
PPIPMGKO_03745	CDS	120				hypothetical protein
PPIPMGKO_03746	CDS	3228				hypothetical protein
PPIPMGKO_03747	CDS	1041		4.2.1.77		Trans-3-hydroxy-L-proline dehydratase
PPIPMGKO_03748	CDS	1479	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
PPIPMGKO_03749	CDS	1260				hypothetical protein
PPIPMGKO_03750	CDS	690				hypothetical protein
PPIPMGKO_03751	CDS	1374	puuB_3	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
PPIPMGKO_03752	CDS	486				hypothetical protein
PPIPMGKO_03753	CDS	1020	mrkD_1			Fimbria adhesin protein
PPIPMGKO_03754	CDS	2538	htrE_1		COG3188	Outer membrane usher protein HtrE
PPIPMGKO_03755	CDS	2538	htrE_2		COG3188	Outer membrane usher protein HtrE
PPIPMGKO_03756	CDS	1020	mrkD_2			Fimbria adhesin protein
PPIPMGKO_03757	CDS	2097				hypothetical protein
PPIPMGKO_03758	CDS	1848	angR			Anguibactin system regulator
PPIPMGKO_03759	CDS	861				hypothetical protein
PPIPMGKO_03760	CDS	624	dauR		COG2964	Transcriptional regulator DauR
PPIPMGKO_03761	CDS	969	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
PPIPMGKO_03762	CDS	126				hypothetical protein
PPIPMGKO_03763	CDS	318			COG0327	GTP cyclohydrolase 1 type 2 
PPIPMGKO_03764	CDS	801	paaF_5	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
PPIPMGKO_03765	CDS	633				Bifunctional NMN adenylyltransferase/Nudix hydrolase
PPIPMGKO_03766	CDS	570				hypothetical protein
PPIPMGKO_03767	CDS	462	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
PPIPMGKO_03768	CDS	687				hypothetical protein
PPIPMGKO_03769	CDS	417				hypothetical protein
PPIPMGKO_03770	CDS	672	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
PPIPMGKO_03771	CDS	711	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
PPIPMGKO_03772	CDS	822	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
PPIPMGKO_03773	CDS	657				hypothetical protein
PPIPMGKO_03774	CDS	1824	dmdC_4	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
PPIPMGKO_03775	CDS	654				hypothetical protein
PPIPMGKO_03776	CDS	654				hypothetical protein
PPIPMGKO_03777	CDS	1824	dmdC_5	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
PPIPMGKO_03778	CDS	657				hypothetical protein
PPIPMGKO_03779	CDS	1509	glpK	2.7.1.30	COG0554	Glycerol kinase
PPIPMGKO_03780	CDS	1518	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
PPIPMGKO_03781	CDS	1833	pckG	4.1.1.32	COG1274	Phosphoenolpyruvate carboxykinase [GTP]
PPIPMGKO_03782	CDS	939	dagK	2.7.1.107		Diacylglycerol kinase
PPIPMGKO_03783	CDS	696	cpdA_4	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
PPIPMGKO_03784	CDS	213				hypothetical protein
PPIPMGKO_03785	CDS	1110	hpaIIM	2.1.1.37		Modification methylase HpaII
PPIPMGKO_03786	CDS	1374	dnaB_2	3.6.4.12	COG0305	Replicative DNA helicase
PPIPMGKO_03787	CDS	888				hypothetical protein
PPIPMGKO_03788	CDS	159				hypothetical protein
PPIPMGKO_03789	CDS	375				hypothetical protein
PPIPMGKO_03790	CDS	750				hypothetical protein
PPIPMGKO_03791	CDS	216				hypothetical protein
PPIPMGKO_03792	CDS	414				hypothetical protein
PPIPMGKO_03793	CDS	555				hypothetical protein
PPIPMGKO_03794	CDS	261				hypothetical protein
PPIPMGKO_03795	CDS	1119	ybhR_1		COG0842	putative multidrug ABC transporter permease YbhR
PPIPMGKO_03796	CDS	870				hypothetical protein
PPIPMGKO_03797	CDS	462				hypothetical protein
PPIPMGKO_03798	CDS	591				hypothetical protein
PPIPMGKO_03799	CDS	591				hypothetical protein
PPIPMGKO_03800	CDS	462				hypothetical protein
PPIPMGKO_03801	CDS	870				hypothetical protein
PPIPMGKO_03802	CDS	1119	ybhR_2		COG0842	putative multidrug ABC transporter permease YbhR
PPIPMGKO_03803	CDS	702	ycgJ_1	2.1.1.-		putative methyltransferase YcgJ
PPIPMGKO_03804	CDS	1086	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
PPIPMGKO_03805	CDS	1188	metZ_1	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
PPIPMGKO_03806	CDS	1188	metZ_2	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
PPIPMGKO_03807	CDS	1086	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
PPIPMGKO_03808	CDS	702	ycgJ_2	2.1.1.-		putative methyltransferase YcgJ
PPIPMGKO_03809	CDS	2430	lon_2	3.4.21.53	COG0466	Lon protease
PPIPMGKO_03810	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
PPIPMGKO_03811	CDS	777	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
PPIPMGKO_03812	CDS	1110				hypothetical protein
PPIPMGKO_03813	CDS	1404	gdhA_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
PPIPMGKO_03814	CDS	336	erpA_1		COG0316	Iron-sulfur cluster insertion protein ErpA
PPIPMGKO_03815	CDS	1005				hypothetical protein
PPIPMGKO_03816	CDS	1008				hypothetical protein
PPIPMGKO_03817	CDS	1008				hypothetical protein
PPIPMGKO_03818	CDS	1005				hypothetical protein
PPIPMGKO_03819	CDS	336	erpA_2		COG0316	Iron-sulfur cluster insertion protein ErpA
PPIPMGKO_03820	CDS	606	eamB		COG1280	Cysteine/O-acetylserine efflux protein
PPIPMGKO_03821	CDS	837	rhaS_9			HTH-type transcriptional activator RhaS
PPIPMGKO_03822	CDS	1149	phaC_3	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
PPIPMGKO_03823	CDS	1236	gltS		COG0786	Sodium/glutamate symporter
PPIPMGKO_03824	CDS	903				hypothetical protein
PPIPMGKO_03825	CDS	699	glcC		COG2186	Glc operon transcriptional activator
PPIPMGKO_03826	CDS	201				hypothetical protein
PPIPMGKO_03827	CDS	1320	adeP		COG2252	Adenine permease AdeP
PPIPMGKO_03828	CDS	999		3.5.4.2	COG1816	Adenine deaminase
PPIPMGKO_03829	CDS	558	yceJ_2		COG3038	Cytochrome b561 
PPIPMGKO_03830	CDS	390				hypothetical protein
PPIPMGKO_03831	CDS	567	rnhB	3.1.26.4	COG0164	Ribonuclease HII
PPIPMGKO_03832	CDS	255	csrA			Translational regulator CsrA
PPIPMGKO_03833	CDS	1281		2.7.2.4	COG0527	Aspartate kinase
PPIPMGKO_03834	CDS	1521	katA	1.11.1.6	COG0753	Catalase
PPIPMGKO_03835	CDS	831	cpo	1.11.1.10		Non-heme chloroperoxidase
PPIPMGKO_03836	CDS	894				hypothetical protein
PPIPMGKO_03837	CDS	1446	calB_2	1.2.1.68		Coniferyl aldehyde dehydrogenase
PPIPMGKO_03838	CDS	987		1.3.1.103		2-haloacrylate reductase
PPIPMGKO_03839	CDS	489	ahpF_2	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
PPIPMGKO_03840	CDS	345				hypothetical protein
PPIPMGKO_03841	CDS	612	gstB_1	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
PPIPMGKO_03842	CDS	2439				hypothetical protein
PPIPMGKO_03843	CDS	717	trmB_2	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
PPIPMGKO_03844	CDS	627	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
PPIPMGKO_03845	CDS	723				hypothetical protein
PPIPMGKO_03846	CDS	432				hypothetical protein
PPIPMGKO_03847	CDS	4917				hypothetical protein
PPIPMGKO_03848	CDS	960				hypothetical protein
PPIPMGKO_03849	CDS	342				hypothetical protein
PPIPMGKO_03850	CDS	2601				hypothetical protein
PPIPMGKO_03851	CDS	2601				hypothetical protein
PPIPMGKO_03852	CDS	342				hypothetical protein
PPIPMGKO_03853	CDS	588				hypothetical protein
PPIPMGKO_03854	CDS	924	ssuR			HTH-type transcriptional regulator SsuR
PPIPMGKO_03855	CDS	1062	cysA_2	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
PPIPMGKO_03856	CDS	885	cysW		COG4208	Sulfate transport system permease protein CysW
PPIPMGKO_03857	CDS	834	cysT		COG0555	Sulfate transport system permease protein CysT
PPIPMGKO_03858	CDS	609				hypothetical protein
PPIPMGKO_03859	CDS	1008	sbp		COG1613	Sulfate-binding protein
PPIPMGKO_03860	CDS	2469	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
