qname,qid,qstart,qend
ERR1946991,6,53825,54541
ERR1946991,7,54543,54860
ERR1946991,8,55353,54901
ERR1946991,9,56527,55910
ERR1946991,10,57819,56818
ERR1946991,11,58981,57839
ERR1946991,12,59760,59110
ERR1946991,13,60596,59784
ERR1946991,14,61366,60593
ERR1946991,15,62298,61363
ERR1946991,16,63224,62592
ERR1946991,17,64058,63372
ERR1946991,18,64308,65537
ERR1946991,19,66584,67837
ERR1946991,20,69326,67878
ERR1946991,21,72518,69339
ERR1946991,22,73745,72525
ERR1946991,23,73943,74974
ERR1946991,24,75149,75934
ERR1946991,25,76026,76715
ERR1946991,26,76712,77425
ERR1946991,27,77435,78211
ERR1946991,28,78612,78283
ERR1946991,29,79112,78849
ERR1946991,30,80485,79115
ERR1946991,31,82005,80542
ERR1946991,32,82240,83109
ERR1946991,33,83943,83164
ERR1946991,34,84048,84776
ERR1946991,35,86054,84786
ERR1946991,36,86342,88099
ERR1946991,37,88181,88540
ERR1946991,38,88648,89310
ERR1946991,39,89307,90665
ERR1946991,40,90901,90731
ERR1946991,41,91038,91937
ERR1946991,42,92510,91959
ERR1946991,43,94927,92531
ERR1946991,44,95113,96021
ERR1946991,45,96018,96290
ERR1946991,46,97505,96492
ERR1946991,47,98005,99363
ERR1946991,48,99527,100672
ERR1946991,49,101660,100716
ERR1946991,50,101846,102955
ERR1946991,51,103064,105310
ERR1946991,52,105438,105821
ERR1946991,53,105992,107452
ERR1946991,54,108480,107524
ERR1946991,55,109309,108677
ERR1946991,56,109437,110210
ERR1946991,57,110230,110853
ERR1946991,58,111777,110992
ERR1946991,59,111988,111791
ERR1946991,60,112367,112002
ERR1946991,61,113345,112479
ERR1946991,62,113724,113479
ERR1946991,1,86121,86444
ERR1946991,2,86595,87296
ERR1946991,3,87436,88104
ERR1946991,4,89063,88221
ERR1946991,5,89830,89219
ERR1946991,6,90422,89823
ERR1946991,7,91705,90515
ERR1946991,8,91705,90515
ERR1946991,9,93843,91702
ERR1946991,10,95306,93840
ERR1946991,11,96327,95581
ERR1946991,12,96875,96327
ERR1946991,13,97407,96859
ERR1946991,14,97984,97445
ERR1946991,15,98965,97988
ERR1946991,16,99179,100600
ERR1946991,1,33676,35277
ERR1946991,2,35292,35966
ERR1946991,3,35992,37326
ERR1946991,4,37926,37327
ERR1946991,5,39365,38178
ERR1946991,6,40552,39668
ERR1946991,7,40669,41574
ERR1946991,8,41669,42685
ERR1946991,9,42823,43407
ERR1946991,10,46343,43464
ERR1946991,11,46540,47217
ERR1946991,12,47243,48049
ERR1946991,13,48104,48538
ERR1946991,14,48969,48535
ERR1946991,15,49324,48977
ERR1946991,16,50888,49434
ERR1946991,17,54064,50888
ERR1946991,18,55327,54077
ERR1946991,19,55978,55352
ERR1946991,20,58223,56163
ERR1946991,21,59215,58238
ERR1946991,22,59659,59970
ERR1946991,23,59989,60246
ERR1946991,24,60487,61182
ERR1946991,25,61310,62098
ERR1946991,26,62217,63488
ERR1946991,27,63556,64929
ERR1946991,28,65006,65479
ERR1946991,29,65909,65529
ERR1946991,30,66026,66586
ERR1946991,31,68026,66626
ERR1946991,32,69461,68277
ERR1946991,33,69996,69463
ERR1946991,34,70730,70077
ERR1946991,35,71201,70914
ERR1946991,36,73185,71299
ERR1946991,37,73544,73750
ERR1946991,38,73826,74350
ERR1946991,39,76669,75737
ERR1946991,40,76781,77266
ERR1946991,41,78611,77337
ERR1946991,42,79575,79967
ERR1946991,43,79967,80332
ERR1946991,44,80345,82180
ERR1946991,45,82195,82905
ERR1946991,46,83476,86316
ERR1946991,47,86316,87512
ERR1946991,48,87575,89008
ERR1946991,49,89156,90322
ERR1946991,50,90337,91227
ERR1946991,1,39453,37222
ERR1946991,2,37117,36434
ERR1946991,3,35975,34278
ERR1946991,4,34194,33034
ERR1946991,5,33034,32441
ERR1946991,6,32399,31857
ERR1946991,7,31688,31062
ERR1946991,8,29994,30869
ERR1946991,9,29741,29523
ERR1946991,10,29511,29074
ERR1946991,11,29077,28307
ERR1946991,12,28134,25954
ERR1946991,13,25745,23412
ERR1946991,14,22584,23363
ERR1946991,15,22490,21672
ERR1946991,16,21598,21239
ERR1946991,17,21228,20866
ERR1946991,18,20744,19902
ERR1946991,19,19857,19348
ERR1946991,20,19333,18278
ERR1946991,21,18177,17656
ERR1946991,22,17191,17595
ERR1946991,23,16571,17191
ERR1946991,24,15771,16526
ERR1946991,25,14516,15379
ERR1946991,26,13749,14441
ERR1946991,27,13636,12188
ERR1946991,28,12020,11784
ERR1946991,29,11771,11616
ERR1946991,30,11468,9759
ERR1946991,31,9443,9721
ERR1946991,32,8827,9330
ERR1946991,33,8543,8710
ERR1946991,34,8296,8535
ERR1946991,35,6243,8222
ERR1946991,36,5554,6126
ERR1946991,37,4658,5416
ERR1946991,38,1934,4570
ERR1946991,39,1449,1898
ERR1946991,40,924,1301
ERR1946991,1,1639,1073
ERR1946991,2,3140,1977
ERR1946991,3,3764,3171
ERR1946991,4,4147,3764
ERR1946991,5,4286,5473
ERR1946991,6,5598,5840
ERR1946991,7,5962,6999
ERR1946991,8,8428,7118
ERR1946991,9,10869,8428
ERR1946991,10,10990,12003
ERR1946991,11,12003,12692
ERR1946991,12,12780,13412
ERR1946991,13,13434,14216
ERR1946991,14,14213,15100
ERR1946991,15,15150,15785
ERR1946991,16,15801,16229
ERR1946991,17,16226,17953
ERR1946991,18,17956,18966
ERR1946991,19,18976,19737
ERR1946991,20,19749,20729
ERR1946991,21,20741,21082
ERR1946991,22,21100,21873
ERR1946991,23,21911,22519
ERR1946991,24,22529,23083
ERR1946991,25,23073,23453
ERR1946991,26,23453,24154
ERR1946991,27,24154,25113
ERR1946991,28,24154,25113
ERR1946991,1,87355,85052
ERR1946991,2,84218,85006
ERR1946991,3,83094,84044
ERR1946991,4,82364,82966
ERR1946991,5,82060,80156
ERR1946991,6,80084,79203
ERR1946991,7,78793,76973
ERR1946991,9,76569,75751
ERR1946991,10,75754,74978
ERR1946991,11,74978,74298
ERR1946991,12,74271,73630
ERR1946991,13,73618,73331
ERR1946991,14,72248,73261
ERR1946991,15,72090,71509
ERR1946991,16,71494,71093
ERR1946991,17,70455,71090
ERR1946991,18,68417,70462
ERR1946991,19,68396,67581
ERR1946991,20,67501,66515
ERR1946991,21,63901,66471
ERR1946991,22,63625,62753
ERR1946991,23,62700,61381
ERR1946991,24,60391,61338
ERR1946991,25,59488,60264
ERR1946991,26,58942,59379
ERR1946991,27,58092,58856
ERR1946991,28,56399,57946
ERR1946991,29,55165,56355
ERR1946991,30,54997,54269
ERR1946991,31,54017,53706
ERR1946991,32,53648,53010
ERR1946991,33,52998,52396
ERR1946991,34,52399,52079
ERR1946991,35,52067,51243
ERR1946991,36,51229,50954
ERR1946991,37,50942,50613
ERR1946991,38,50611,49859
ERR1946991,39,49855,49442
ERR1946991,40,49442,49245
ERR1946991,41,49248,48991
ERR1946991,42,48898,48530
ERR1946991,43,48520,48203
ERR1946991,44,48187,47651
ERR1946991,45,47641,47336
ERR1946991,46,47324,46929
ERR1946991,47,46915,46382
ERR1946991,48,46367,46017
ERR1946991,49,46014,45517
ERR1946991,50,45510,45334
ERR1946991,51,45330,44890
ERR1946991,52,44877,43525
ERR1946991,53,43504,43388
ERR1946991,54,43280,42924
ERR1946991,55,42904,42518
ERR1946991,56,42505,41879
ERR1946991,57,41861,40854
ERR1946991,58,40835,40458
ERR1946991,59,40276,38786
ERR1946991,1,39978,39775
ERR1946991,2,39489,38650
ERR1946991,3,37369,38634
ERR1946991,4,36091,37263
ERR1946991,5,35523,35981
ERR1946991,6,35328,35170
ERR1946991,7,34998,34261
ERR1946991,8,34075,33713
ERR1946991,9,33572,32538
ERR1946991,10,32490,31954
ERR1946991,11,31944,31699
ERR1946991,12,31668,31108
ERR1946991,13,31069,30041
ERR1946991,14,28614,30038
ERR1946991,15,28523,28149
ERR1946991,16,27263,28165
ERR1946991,17,27142,26339
ERR1946991,18,26334,25144
ERR1946991,19,24450,25103
ERR1946991,20,23577,24398
ERR1946991,21,23392,23042
ERR1946991,22,21815,22927
ERR1946991,23,21333,21710
ERR1946991,24,18068,21193
ERR1946991,25,16965,18065
ERR1946991,26,16965,18065
ERR1946991,1,130389,128536
ERR1946991,2,128515,127895
ERR1946991,3,127699,126341
ERR1946991,4,126323,125811
ERR1946991,5,125638,124010
ERR1946991,6,122638,123903
ERR1946991,7,122338,121025
ERR1946991,8,120128,120970
ERR1946991,9,119024,120043
ERR1946991,10,118831,116648
ERR1946991,11,116497,115211
ERR1946991,12,115186,114635
ERR1946991,13,114535,114335
ERR1946991,14,114221,113790
ERR1946991,15,113667,112435
ERR1946991,16,112395,111619
ERR1946991,17,111628,110837
ERR1946991,18,110815,109700
ERR1946991,19,109703,108411
ERR1946991,20,108382,107684
ERR1946991,21,107684,106539
ERR1946991,22,106351,104942
ERR1946991,1,55448,54684
ERR1946991,2,54396,53503
ERR1946991,3,52986,53495
ERR1946991,4,51646,52650
ERR1946991,5,50313,51497
ERR1946991,6,49887,50294
ERR1946991,7,48893,49819
ERR1946991,8,48653,47526
ERR1946991,9,47514,47200
ERR1946991,10,47187,45733
ERR1946991,11,44859,45680
ERR1946991,12,44206,44607
ERR1946991,13,43330,44124
ERR1946991,14,42447,43313
ERR1946991,15,41648,42436
ERR1946991,16,38744,41551
ERR1946991,17,38571,37657
ERR1946991,18,37634,36816
ERR1946991,19,36806,35415
ERR1946991,20,35384,33078
ERR1946991,21,32260,33033
ERR1946991,22,32148,31342
ERR1946991,23,31373,30963
ERR1946991,24,30838,29375
ERR1946991,25,29378,28896
ERR1946991,26,28850,28041
ERR1946991,27,28037,27189
ERR1946991,28,27166,26315
ERR1946991,29,26360,26049
ERR1946991,30,26046,25510
ERR1946991,31,23820,25448
ERR1946991,32,23408,21486
ERR1946991,33,21249,20929
ERR1946991,34,20723,20103
ERR1946991,35,20050,19622
ERR1946991,36,18332,19582
ERR1946991,37,18083,17889
ERR1946991,38,17877,17518
ERR1946991,39,17427,16870
ERR1946991,40,16811,16308
ERR1946991,1,126671,126958
ERR1946991,2,126315,126587
ERR1946991,3,125476,126312
ERR1946991,4,124707,125429
ERR1946991,5,123539,124585
ERR1946991,6,122596,123522
ERR1946991,7,122351,121698
ERR1946991,9,121504,119465
ERR1946991,10,119440,118988
ERR1946991,11,118788,117370
ERR1946991,12,117355,116447
ERR1946991,13,116326,115544
ERR1946991,14,115417,114587
ERR1946991,15,114334,113879
ERR1946991,16,113726,112659
ERR1946991,17,112659,112336
ERR1946991,18,111883,112281
ERR1946991,19,111771,111334
ERR1946991,20,110146,111264
ERR1946991,21,109051,110118
ERR1946991,22,108954,108262
ERR1946991,23,104464,108060
ERR1946991,24,103186,104454
ERR1946991,25,103040,102549
ERR1946991,26,102104,102481
ERR1946991,27,101724,101272
ERR1946991,28,101182,100277
ERR1946991,29,99170,100285
ERR1946991,30,98047,99144
ERR1946991,31,97988,97491
ERR1946991,32,97221,96070
ERR1946991,33,96063,94540
ERR1946991,34,94237,92252
ERR1946991,1,3458,2496
ERR1946991,2,4507,3605
ERR1946991,3,5918,4521
ERR1946991,4,7294,5915
ERR1946991,5,8426,7395
ERR1946991,6,10261,8882
ERR1946991,7,12123,10402
ERR1946991,8,12258,12743
ERR1946991,9,14245,12815
ERR1946991,10,16054,14522
ERR1946991,11,17430,16057
ERR1946991,12,17898,18599
ERR1946991,15,20998,19904
ERR1946991,16,22081,21011
ERR1946991,17,22222,22917
ERR1946991,18,23084,24100
ERR1946991,19,26994,24157
ERR1946991,20,27777,27139
ERR1946991,21,28614,27910
ERR1946991,22,29974,28676
ERR1946991,23,30628,30017
ERR1946991,24,31122,30745
ERR1946991,25,31294,32757
ERR1946991,26,33425,32793
ERR1946991,27,33529,33912
ERR1946991,28,36732,33970
ERR1946991,29,37670,36855
ERR1946991,30,39213,37819
ERR1946991,1,3356,2712
ERR1946991,2,4088,3363
ERR1946991,3,4815,4102
ERR1946991,4,5025,4825
ERR1946991,5,6072,5044
ERR1946991,6,6770,6078
ERR1946991,7,7116,6742
ERR1946991,8,7967,7140
ERR1946991,9,9855,8038
ERR1946991,10,10482,10030
ERR1946991,11,11979,10603
ERR1946991,12,12204,13853
ERR1946991,13,14324,13908
ERR1946991,14,15061,14462
ERR1946991,15,16141,15071
ERR1946991,16,16955,16143
ERR1946991,17,17219,18226
ERR1946991,18,18257,18865
ERR1946991,19,18946,19779
ERR1946991,20,19776,20660
ERR1946991,21,20672,21733
ERR1946991,22,21805,22728
ERR1946991,23,23557,22817
ERR1946991,24,23852,24673
ERR1946991,25,24752,25462
ERR1946991,26,25503,26174
ERR1946991,27,26188,26604
ERR1946991,28,26696,27382
ERR1946991,29,27400,27861
ERR1946991,30,27983,28552
ERR1946991,31,29255,28623
ERR1946991,32,29323,30123
ERR1946991,33,30437,30120
ERR1946991,34,32037,30832
ERR1946991,35,35953,32120
ERR1946991,36,36263,37603
ERR1946991,37,37695,38294
ERR1946991,38,38303,39307
ERR1946991,39,39512,40846
ERR1946991,1,206897,207010
ERR1946991,2,204664,206802
ERR1946991,3,204015,204485
ERR1946991,4,203481,203855
ERR1946991,5,201955,203280
ERR1946991,6,201658,200429
ERR1946991,7,200410,199958
ERR1946991,8,199787,198927
ERR1946991,9,198836,198276
ERR1946991,10,197891,196266
ERR1946991,11,196273,195245
ERR1946991,12,194011,194967
ERR1946991,13,192512,193963
ERR1946991,14,191332,192447
ERR1946991,15,190315,191289
ERR1946991,16,188657,190303
ERR1946991,17,187518,188630
ERR1946991,18,187414,186434
ERR1946991,19,185197,186381
ERR1946991,20,184261,184524
ERR1946991,21,183768,184259
ERR1946991,22,183632,183156
ERR1946991,23,182563,183114
ERR1946991,24,181605,182342
ERR1946991,25,180542,181594
ERR1946991,26,180470,179313
ERR1946991,27,179154,177289
ERR1946991,28,176009,177292
ERR1946991,29,175920,174211
ERR1946991,30,174206,173628
ERR1946991,31,173608,172775
ERR1946991,1,17193,15391
ERR1946991,2,18731,17190
ERR1946991,3,19472,20881
ERR1946991,4,21007,21516
ERR1946991,5,21513,22391
ERR1946991,6,22502,23947
ERR1946991,7,24059,24259
ERR1946991,8,24712,24269
ERR1946991,9,25958,25332
ERR1946991,10,26862,26104
ERR1946991,11,27056,28231
ERR1946991,12,29519,28281
ERR1946991,13,31881,29611
ERR1946991,14,34967,32118
ERR1946991,15,35824,35102
ERR1946991,16,36679,35843
ERR1946991,17,38133,36751
ERR1946991,18,38355,38891
ERR1946991,19,39313,38930
ERR1946991,20,41882,39417
ERR1946991,21,43179,42166
ERR1946991,22,43376,44788
ERR1946991,23,45042,44908
ERR1946991,24,46246,45032
ERR1946991,25,47767,46421
ERR1946991,26,49250,48180
ERR1946991,1,147344,146871
ERR1946991,2,146871,146317
ERR1946991,3,146316,145315
ERR1946991,4,145318,144500
ERR1946991,5,144500,140634
ERR1946991,6,140621,140139
ERR1946991,7,140142,139717
ERR1946991,8,139570,139319
ERR1946991,9,139299,138751
ERR1946991,10,138705,137965
ERR1946991,11,137756,137388
ERR1946991,12,136361,137335
ERR1946991,13,135245,136279
ERR1946991,14,135091,134186
ERR1946991,15,134166,133390
ERR1946991,16,133180,132737
ERR1946991,17,131869,132729
ERR1946991,18,130893,131777
ERR1946991,19,129562,130794
ERR1946991,20,129182,127773
ERR1946991,21,127678,127310
ERR1946991,22,126950,127264
ERR1946991,23,126349,126936
ERR1946991,24,126124,125759
ERR1946991,25,125389,124160
ERR1946991,26,121973,124123
ERR1946991,27,121204,121779
ERR1946991,28,119970,121088
ERR1946991,29,119251,119847
ERR1946991,30,119044,118577
ERR1946991,31,118437,117874
ERR1946991,32,117291,117824
ERR1946991,33,116481,117275
ERR1946991,34,116353,115076
ERR1946991,35,114662,113229
ERR1946991,1,92459,90669
ERR1946991,2,90515,89889
ERR1946991,3,89177,89845
ERR1946991,4,88657,89064
ERR1946991,5,87713,88660
ERR1946991,6,87251,87556
ERR1946991,7,86663,87190
ERR1946991,8,85653,86441
ERR1946991,9,84019,85587
ERR1946991,10,83643,82414
ERR1946991,11,81917,82354
ERR1946991,12,81723,81082
ERR1946991,13,80484,81074
ERR1946991,14,79882,80268
ERR1946991,15,79029,79871
ERR1946991,16,78560,78952
ERR1946991,17,78233,78541
ERR1946991,19,76947,77711
ERR1946991,20,75089,76954
ERR1946991,21,73760,75034
ERR1946991,22,70113,73763
ERR1946991,24,65872,66132
ERR1946991,25,64082,65875
ERR1946991,26,62160,64049
ERR1946991,1,187388,186387
ERR1946991,2,186164,185241
ERR1946991,3,185241,184909
ERR1946991,4,184897,183065
ERR1946991,5,183061,181562
ERR1946991,6,181553,180153
ERR1946991,7,180152,179034
ERR1946991,8,178973,178641
ERR1946991,9,178638,177814
ERR1946991,10,175241,177796
ERR1946991,11,175078,174020
ERR1946991,12,174020,173379
ERR1946991,13,173382,172642
ERR1946991,14,172631,172104
ERR1946991,15,172036,169871
ERR1946991,16,169859,169290
ERR1946991,17,169261,168179
ERR1946991,18,168163,167288
ERR1946991,19,166833,162352
ERR1946991,20,162282,160861
ERR1946991,21,160685,159798
ERR1946991,22,159667,159077
ERR1946991,23,159055,157973
ERR1946991,1,108414,108533
ERR1946991,2,106737,105631
ERR1946991,3,104422,105636
ERR1946991,4,104310,103864
ERR1946991,5,103777,103448
ERR1946991,6,103434,103288
ERR1946991,7,103434,103288
ERR1946991,1,90154,90705
ERR1946991,2,90712,91389
ERR1946991,3,91474,93261
ERR1946991,4,93275,93784
ERR1946991,5,93781,95112
ERR1946991,6,95124,97808
ERR1946991,7,97812,98828
ERR1946991,8,98847,99389
ERR1946991,9,99386,99907
ERR1946991,10,99907,100215
ERR1946991,11,100212,102101
ERR1946991,12,102103,103701
ERR1946991,13,103704,105200
ERR1946991,14,105301,105936
ERR1946991,15,106053,106346
ERR1946991,16,107253,106366
ERR1946991,17,107340,108101
ERR1946991,18,108571,108149
ERR1946991,19,108861,109088
ERR1946991,20,109316,110992
ERR1946991,21,111121,111291
ERR1946991,22,112503,111304
ERR1946991,23,113502,112621
ERR1946991,24,114702,113569
ERR1946991,25,116386,114743
ERR1946991,26,116952,116383
ERR1946991,27,117131,117754
ERR1946991,1,106812,106204
ERR1946991,2,107146,106838
ERR1946991,3,108167,107163
ERR1946991,4,108405,110501
ERR1946991,6,110753,113692
ERR1946991,7,113713,114864
ERR1946991,8,116242,114905
ERR1946991,9,116911,116261
ERR1946991,10,118597,117056
ERR1946991,11,118705,119376
ERR1946991,12,119376,120056
ERR1946991,13,121573,120053
ERR1946991,14,121762,122811
ERR1946991,15,122893,123645
ERR1946991,16,123655,124068
ERR1946991,17,124078,126354
ERR1946991,18,126358,126720
ERR1946991,19,127148,128203
ERR1946991,20,129168,128251
ERR1946991,21,129731,129171
ERR1946991,22,129867,131891
ERR1946991,23,131962,132369
ERR1946991,24,132412,133128
ERR1946991,25,133148,134242
ERR1946991,1,8553,7498
ERR1946991,2,7488,6682
ERR1946991,3,6672,5977
ERR1946991,4,4983,5966
ERR1946991,5,2601,4976
ERR1946991,6,1100,2599
ERR1946991,7,843,289
ERR1946991,1,18568,18702
ERR1946991,2,18732,19124
ERR1946991,3,19135,19455
ERR1946991,4,19461,21221
ERR1946991,5,21312,22667
ERR1946991,1,102454,101216
ERR1946991,2,99884,101170
ERR1946991,3,98972,99643
ERR1946991,4,97207,98901
ERR1946991,5,96478,97095
ERR1946991,6,96333,95161
ERR1946991,7,95136,93535
ERR1946991,8,93525,92722
ERR1946991,9,92710,90719
ERR1946991,10,90722,89820
ERR1946991,11,88627,89568
ERR1946991,12,88422,84940
ERR1946991,13,84075,84878
ERR1946991,14,82076,83878
ERR1946991,15,81756,81322
ERR1946991,16,80084,81301
ERR1946991,17,78749,80065
ERR1946991,18,78059,78712
ERR1946991,19,77391,78059
ERR1946991,20,76030,77343
ERR1946991,21,74847,76001
ERR1946991,1,390,1289
ERR1946991,2,1405,2373
ERR1946991,3,2476,2997
ERR1946991,4,3024,3848
ERR1946991,5,3863,4240
ERR1946991,6,4401,4838
ERR1946991,7,4926,5357
ERR1946991,8,6902,5412
ERR1946991,9,6999,7820
ERR1946991,10,7830,8747
ERR1946991,11,11358,8737
ERR1946991,1,5703,6737
ERR1946991,2,6744,7571
ERR1946991,3,7584,8204
ERR1946991,4,8230,9105
ERR1946991,5,9221,10483
ERR1946991,6,10480,12150
ERR1946991,7,12143,13159
ERR1946991,9,14573,13203
ERR1946991,10,14948,16609
ERR1946991,11,16629,17381
ERR1946991,12,17378,18529
ERR1946991,13,18821,20527
ERR1946991,14,21790,20576
ERR1946991,15,22306,23016
ERR1946991,16,23009,23893
ERR1946991,17,24153,25310
ERR1946991,18,25310,27916
ERR1946991,19,28075,28341
ERR1946991,20,28931,29506
ERR1946991,22,31560,31276
ERR1946991,1,151180,149750
ERR1946991,2,148435,149682
ERR1946991,3,147730,148194
ERR1946991,4,145440,147476
ERR1946991,5,144308,145345
ERR1946991,6,140857,144306
ERR1946991,7,140151,140846
ERR1946991,8,139099,139902
ERR1946991,9,139068,138316
ERR1946991,10,138300,137566
ERR1946991,11,136107,137516
ERR1946991,12,135966,135157
ERR1946991,13,135072,134128
ERR1946991,14,133095,134048
ERR1946991,15,130522,132933
ERR1946991,16,129764,130489
ERR1946991,17,127717,129750
ERR1946991,18,126006,127484
ERR1946991,19,125140,125709
ERR1946991,20,124432,125025
ERR1946991,1,130876,131820
ERR1946991,2,132058,133155
ERR1946991,3,133167,134615
ERR1946991,4,134653,135579
ERR1946991,5,135582,136436
ERR1946991,6,136497,137759
ERR1946991,7,137924,139099
ERR1946991,8,139210,140112
ERR1946991,9,140650,140210
ERR1946991,10,140758,141450
ERR1946991,11,141701,144418
ERR1946991,12,144421,146400
ERR1946991,13,146549,146821
ERR1946991,14,147070,147645
ERR1946991,15,149861,147705
ERR1946991,16,150089,150886
ERR1946991,17,150978,151343
ERR1946991,18,151479,152945
ERR1946991,19,153095,154432
ERR1946991,20,154443,155099
ERR1946991,21,155100,156800
ERR1946991,22,157612,156845
ERR1946991,1,38637,38095
ERR1946991,2,37888,36890
ERR1946991,3,36346,36834
ERR1946991,4,35354,35920
ERR1946991,5,34852,35337
ERR1946991,6,34770,34366
ERR1946991,7,34218,32959
ERR1946991,8,32744,30366
ERR1946991,9,30052,29552
ERR1946991,10,29053,29406
ERR1946991,11,27677,28732
ERR1946991,12,26917,27675
ERR1946991,13,25448,26839
ERR1946991,14,24616,25239
ERR1946991,15,24289,22697
ERR1946991,16,22625,22158
ERR1946991,17,22112,21468
ERR1946991,18,21385,20066
ERR1946991,19,19912,17693
ERR1946991,20,17395,15716
ERR1946991,21,15294,15677
ERR1946991,22,15187,14789
ERR1946991,23,14661,14134
ERR1946991,24,12711,14027
ERR1946991,1,188494,187280
ERR1946991,2,187269,186490
ERR1946991,3,186229,183767
ERR1946991,4,182208,183695
ERR1946991,5,180899,182176
ERR1946991,6,180899,182176
ERR1946991,7,178510,180816
ERR1946991,8,177378,178292
ERR1946991,9,176226,177179
ERR1946991,10,175224,176177
ERR1946991,11,174452,175189
ERR1946991,12,173956,174441
ERR1946991,13,172668,173945
ERR1946991,14,172111,172638
ERR1946991,15,171741,172100
ERR1946991,16,170546,171712
ERR1946991,17,169418,170527
ERR1946991,18,169343,168801
ERR1946991,19,168388,167039
ERR1946991,20,166922,165666
ERR1946991,21,164887,165630
ERR1946991,22,164173,164871
ERR1946991,23,163055,164176
ERR1946991,24,161796,163037
ERR1946991,1,80867,81934
ERR1946991,2,82149,85712
ERR1946991,3,85727,86566
ERR1946991,4,86559,87374
ERR1946991,5,87478,88419
ERR1946991,6,88536,90542
ERR1946991,15,140096,139878
ERR1946991,17,142097,142441
ERR1946991,18,143116,142505
ERR1946991,19,145762,143324
ERR1946991,20,145908,146624
ERR1946991,21,146795,147421
ERR1946991,22,148211,147432
ERR1946991,23,149713,148298
ERR1946991,1,152659,152315
ERR1946991,2,152898,155102
ERR1946991,3,155547,155128
ERR1946991,4,155813,156301
ERR1946991,5,158937,156358
ERR1946991,6,159239,160045
ERR1946991,7,160467,160042
ERR1946991,8,160981,160559
ERR1946991,9,161420,162085
ERR1946991,1,112415,113701
ERR1946991,2,110715,112289
ERR1946991,3,110356,110625
ERR1946991,4,109137,109979
ERR1946991,5,108218,109123
ERR1946991,6,107831,108061
ERR1946991,7,107598,105718
ERR1946991,8,104324,105331
ERR1946991,9,104098,102548
ERR1946991,10,102525,101929
ERR1946991,11,101926,101147
ERR1946991,12,101130,100396
ERR1946991,13,99267,100343
ERR1946991,14,97795,99240
ERR1946991,15,97148,97594
ERR1946991,16,96912,97139
ERR1946991,17,96517,96900
ERR1946991,18,95454,96332
ERR1946991,19,95114,95443
ERR1946991,20,94494,95114
ERR1946991,21,92498,94489
ERR1946991,22,91442,92494
ERR1946991,23,90370,91125
ERR1946991,24,87927,90305
ERR1946991,1,36370,36654
ERR1946991,2,35813,36373
ERR1946991,3,35748,35119
ERR1946991,4,35051,33729
ERR1946991,5,33697,32489
ERR1946991,6,32492,31260
ERR1946991,7,31050,30799
ERR1946991,8,30343,30744
ERR1946991,9,30277,29636
ERR1946991,10,28969,29577
ERR1946991,11,28867,27977
ERR1946991,12,27588,27974
ERR1946991,13,26658,27494
ERR1946991,14,26464,26063
ERR1946991,15,25982,25275
ERR1946991,16,25271,24408
ERR1946991,17,23642,24385
ERR1946991,18,21999,23642
ERR1946991,19,20485,21864
ERR1946991,20,20252,17037
ERR1946991,21,17021,15186
ERR1946991,22,15156,14104
ERR1946991,23,14104,13094
ERR1946991,24,13116,11527
ERR1946991,1,827,2050
ERR1946991,2,2065,2544
ERR1946991,3,3602,2592
ERR1946991,4,3709,5334
ERR1946991,5,6144,5335
ERR1946991,6,6348,7682
ERR1946991,7,7725,8096
ERR1946991,8,8107,8781
ERR1946991,9,8866,9309
ERR1946991,10,10190,9351
ERR1946991,11,11003,10191
ERR1946991,12,12001,11027
ERR1946991,13,12183,12611
ERR1946991,14,12624,13010
ERR1946991,15,13181,13834
ERR1946991,16,13841,14269
ERR1946991,17,14287,14943
ERR1946991,18,16986,15046
ERR1946991,19,17841,17005
ERR1946991,20,19009,17852
ERR1946991,21,20665,19052
ERR1946991,22,21555,20668
ERR1946991,23,23381,21576
ERR1946991,24,23568,24167
ERR1946991,25,25362,24199
ERR1946991,26,26062,25499
ERR1946991,1,278899,279798
ERR1946991,2,281824,279857
ERR1946991,3,282682,281990
ERR1946991,1,75281,74193
ERR1946991,2,74193,73378
ERR1946991,3,72536,73375
ERR1946991,4,71558,72532
ERR1946991,5,70286,71314
ERR1946991,6,70119,69349
ERR1946991,7,69330,68194
ERR1946991,8,67973,66330
ERR1946991,9,65707,66285
ERR1946991,10,65537,64761
ERR1946991,11,64702,63404
ERR1946991,12,63388,63008
ERR1946991,13,63051,62614
ERR1946991,15,62355,60646
ERR1946991,16,60631,58598
ERR1946991,17,58584,57979
ERR1946991,18,57940,55286
ERR1946991,19,55274,54558
ERR1946991,20,53058,54479
ERR1946991,1,277906,276200
ERR1946991,2,271616,274447
ERR1946991,3,271319,270717
ERR1946991,4,270713,269736
ERR1946991,5,269671,269318
ERR1946991,6,269265,268924
ERR1946991,7,268200,268874
ERR1946991,8,267937,266855
ERR1946991,9,266708,265344
ERR1946991,10,265292,264711
ERR1946991,11,264347,264670
ERR1946991,12,263655,264350
ERR1946991,13,263586,263038
ERR1946991,14,262732,261290
ERR1946991,15,259681,261225
ERR1946991,16,259569,258277
ERR1946991,17,258280,256832
ERR1946991,18,255752,256726
ERR1946991,19,255105,255731
ERR1946991,20,254827,253955
ERR1946991,1,20126,20773
ERR1946991,2,19351,19989
ERR1946991,3,19177,18152
ERR1946991,4,18127,16979
ERR1946991,5,16820,16104
